:START_ID,:END_ID,:TYPE,rank:long,score:double,weight:long
78518,79018,CONTAINS,42,0.0026751223,9
78518,79019,CONTAINS,43,0.0026745095,8
78518,79020,CONTAINS,44,0.0026745095,7
78518,79021,CONTAINS,45,0.0026245748,6
78518,79022,CONTAINS,46,0.0026245748,5
78518,79023,CONTAINS,50,0.002180498,1
78519,79024,CONTAINS,1,0.11555597,50
78519,78608,CONTAINS,2,0.094728574,49
78519,79025,CONTAINS,3,0.09421889,48
78519,79026,CONTAINS,4,0.054427847,47
78519,79027,CONTAINS,5,0.04669088,46
78519,78714,CONTAINS,6,0.04034843,45
78519,78703,CONTAINS,7,0.0318831,44
78519,79028,CONTAINS,8,0.02885033,43
78519,79029,CONTAINS,9,0.02885033,42
78519,78635,CONTAINS,10,0.023241388,41
78519,78661,CONTAINS,11,0.021026507,40
78519,79030,CONTAINS,12,0.021026507,39
78519,78984,CONTAINS,13,0.013974344,38
78519,79031,CONTAINS,15,0.0125062475,36
78519,79032,CONTAINS,16,0.0112115685,35
78519,79033,CONTAINS,17,0.010859954,34
78519,79034,CONTAINS,18,0.010859954,33
78519,79035,CONTAINS,19,0.010859954,32
78519,79036,CONTAINS,20,0.010424102,31
78519,79037,CONTAINS,21,0.009038326,30
78519,79038,CONTAINS,22,0.00805336,29
78519,78783,CONTAINS,23,0.007828465,28
78519,79039,CONTAINS,24,0.007828465,27
78519,79040,CONTAINS,25,0.007289736,26
78519,79041,CONTAINS,26,0.0070538037,25
78519,79042,CONTAINS,27,0.0070203952,24
78519,78660,CONTAINS,28,0.0059856987,23
78519,79043,CONTAINS,29,0.0057279584,22
78519,78623,CONTAINS,30,0.0055922396,21
78519,79044,CONTAINS,31,0.0051997956,20
78519,79045,CONTAINS,32,0.0051876483,19
78519,79046,CONTAINS,33,0.005156005,18
78519,79047,CONTAINS,34,0.0049801674,17
78519,79048,CONTAINS,35,0.0046628164,16
78519,79049,CONTAINS,36,0.0044591683,15
78519,79050,CONTAINS,37,0.0042512068,14
78519,79051,CONTAINS,38,0.0041011856,13
78519,79052,CONTAINS,39,0.003838354,12
78519,79053,CONTAINS,40,0.003734401,11
78519,79054,CONTAINS,41,0.0037068762,10
78519,79055,CONTAINS,43,0.0036268935,8
78519,79056,CONTAINS,44,0.0034160216,7
78519,79057,CONTAINS,45,0.0034061708,6
78519,79058,CONTAINS,46,0.003329162,5
78519,79059,CONTAINS,47,0.0033181072,4
78519,78655,CONTAINS,48,0.0031467234,3
78519,79060,CONTAINS,49,0.0031326588,2
78519,79061,CONTAINS,50,0.0030877343,1
78520,78608,CONTAINS,1,0.10357473,50
78520,79062,CONTAINS,2,0.08848807,49
78520,78619,CONTAINS,3,0.07840141,48
78520,79063,CONTAINS,4,0.078019984,47
78520,79064,CONTAINS,5,0.07376324,46
78520,78655,CONTAINS,6,0.050635274,45
78520,78763,CONTAINS,7,0.038551677,44
78520,79065,CONTAINS,8,0.032768432,43
78520,79066,CONTAINS,9,0.02455275,42
78520,79067,CONTAINS,10,0.02413555,41
78520,78856,CONTAINS,11,0.022261146,40
78520,78880,CONTAINS,12,0.01956253,39
78520,78904,CONTAINS,13,0.01801217,38
78520,79068,CONTAINS,14,0.017554255,37
78520,78635,CONTAINS,15,0.016514797,36
78520,78634,CONTAINS,16,0.014514688,35
78520,79069,CONTAINS,17,0.014190826,34
78520,79070,CONTAINS,18,0.012564624,33
78520,79071,CONTAINS,19,0.011997194,32
78520,79072,CONTAINS,20,0.011904095,31
78520,78845,CONTAINS,22,0.009352512,29
78520,79073,CONTAINS,23,0.008974619,28
78520,79074,CONTAINS,24,0.008129903,27
78520,79075,CONTAINS,25,0.0075094295,26
78520,79076,CONTAINS,26,0.0069717583,25
78520,78835,CONTAINS,27,0.006640869,24
78520,79077,CONTAINS,28,0.0059519634,23
78520,79078,CONTAINS,29,0.0059519634,22
78520,79079,CONTAINS,30,0.0059519634,21
78520,79080,CONTAINS,31,0.0059237643,20
78520,79081,CONTAINS,32,0.0055237575,19
78520,79082,CONTAINS,33,0.0049408018,18
78520,78626,CONTAINS,34,0.0049408018,17
78520,78639,CONTAINS,35,0.0049408018,16
78520,79083,CONTAINS,36,0.0045723114,15
78520,78930,CONTAINS,37,0.004403079,14
78520,78709,CONTAINS,38,0.0042721047,13
78520,79084,CONTAINS,39,0.0042721047,12
78520,78636,CONTAINS,40,0.0042721047,11
78520,78624,CONTAINS,41,0.0042721047,10
78520,79085,CONTAINS,42,0.0035233034,9
78520,79086,CONTAINS,43,0.0031599922,8
78520,79087,CONTAINS,44,0.0030421382,7
78520,78796,CONTAINS,45,0.0029984768,6
78520,79088,CONTAINS,46,0.00270514,5
78520,79089,CONTAINS,47,0.0026763373,4
78520,79090,CONTAINS,48,0.0023944757,3
78520,79091,CONTAINS,49,0.0023944757,2
78520,79092,CONTAINS,50,0.0022429249,1
78521,79093,CONTAINS,1,0.1530565,50
78521,78608,CONTAINS,2,0.15174888,49
78521,79094,CONTAINS,3,0.10959537,48
78521,79095,CONTAINS,4,0.098749876,47
