:START_ID,:END_ID,:TYPE,score:double
81372,78513,SIMILAR_NODE2VEC,0.66162109375
81372,78517,SIMILAR_NODE2VEC,0.7384974956512451
81372,78525,SIMILAR_NODE2VEC,0.7259021401405334
81372,78545,SIMILAR_NODE2VEC,0.7084847092628479
81372,78547,SIMILAR_NODE2VEC,0.6807811856269836
81372,78564,SIMILAR_NODE2VEC,0.6776393055915833
81372,78569,SIMILAR_NODE2VEC,0.7519280910491943
81372,78582,SIMILAR_NODE2VEC,0.8288586139678955
81372,78591,SIMILAR_NODE2VEC,0.8287323117256165
81372,78606,SIMILAR_NODE2VEC,0.6805195808410645
81373,78508,SIMILAR_NODE2VEC,0.6877260208129883
81373,78525,SIMILAR_NODE2VEC,0.8463313579559326
81373,78546,SIMILAR_NODE2VEC,0.7040684819221497
81373,78564,SIMILAR_NODE2VEC,0.719632625579834
81373,78567,SIMILAR_NODE2VEC,0.8302600383758545
81373,78569,SIMILAR_NODE2VEC,0.8246135115623474
81373,78582,SIMILAR_NODE2VEC,0.7097194194793701
81373,78583,SIMILAR_NODE2VEC,0.7682244777679443
81373,78603,SIMILAR_NODE2VEC,0.721829891204834
81373,78605,SIMILAR_NODE2VEC,0.7001937627792358
81374,78518,SIMILAR_NODE2VEC,0.6601371765136719
81374,78529,SIMILAR_NODE2VEC,0.7024304270744324
81374,78530,SIMILAR_NODE2VEC,0.6323314309120178
81374,78532,SIMILAR_NODE2VEC,0.7012678980827332
81374,78541,SIMILAR_NODE2VEC,0.6709690690040588
81374,78545,SIMILAR_NODE2VEC,0.6430100202560425
81374,78556,SIMILAR_NODE2VEC,0.6672090291976929
81374,78559,SIMILAR_NODE2VEC,0.7396131753921509
81374,78576,SIMILAR_NODE2VEC,0.6328299045562744
81374,78598,SIMILAR_NODE2VEC,0.6747745275497437
81375,78515,SIMILAR_NODE2VEC,0.7214145660400391
81375,78519,SIMILAR_NODE2VEC,0.7271957397460938
81375,78535,SIMILAR_NODE2VEC,0.8370758891105652
81375,78545,SIMILAR_NODE2VEC,0.8465523719787598
81375,78549,SIMILAR_NODE2VEC,0.7564947009086609
81375,78554,SIMILAR_NODE2VEC,0.7874280214309692
81375,78558,SIMILAR_NODE2VEC,0.7531802654266357
81375,78569,SIMILAR_NODE2VEC,0.8579329252243042
81375,78574,SIMILAR_NODE2VEC,0.7655817270278931
81375,78583,SIMILAR_NODE2VEC,0.7507871389389038
