"_id","_labels","body","name","phrase","pr0","pr1","pr2","pr3","processed","salience","url","_start","_end","_type","common","rank","score","weight"
"78508",":Article","2023年10月23日 DNPとトーハン　トーハン桶川センター内の書籍製造ライン導入を目指す DNP久喜工場の製造ラインを一部移管し、読者の需要に応じた商品供給を強化 ニュースリリース 製品・サービス 出版・電子出版・教育 印刷・加工 マーケティング・セールスプロモーション DX コラボレーション コンテンツビジネス 環境 大日本印刷株式会社 株式会社トーハン 大日本印刷株式会社（本社:東京　代表取締役社長:北島義斉　以下:DNP）と、株式会社トーハン（本社：東京　代表取締役社長：近藤敏貴）は、トーハン桶川センター（埼玉県桶川市）への書籍製造ライン導入に向けた協議を開始することで合意しました。取次の流通拠点内で書籍製造を行うことは、国内初の取り組みです。新たな製造ラインは、DNP久喜工場（埼玉県久喜市）のデジタル製造機械の一部を移設する予定で、2025年度中の運用開始を目指します。 ｢桶川書籍デジタル製造ライン｣導入検討について DNPとトーハンは、2021年に出版流通改革に向けた協業を開始しました。読者と市場の需要に応じた商品供給を強化し、書店等での欠品を減らすことで、販売機会の増大に繋げます。返品率が10%以下と言われるドイツの出版流通構造を参考に流通基盤を再整備し、現状30%を超える国内の返品率を低減します。また、返品する書籍の輸送や断裁等にともなう環境負荷の低減も視野に入れています。 こうした販売機会の増大等に向けて両社は今回、少部数から印刷するPOD（Print on Demand）技術を用いた「桶川書籍デジタル製造ライン」の新設を目指します。出版社と連携して、書籍製造用のコンテンツデータを預かり（コンテンツデータバンク構想＊に連動）、需要に応じて少部数にも対応した印刷・製本を行い、注文から短時間での出荷・販売を実現します。 全国の書店に配送する拠点であるトーハン桶川センターで書籍を製造することで、製造と流通の連動を強化し、デジタル印刷を取り入れた柔軟な供給体制を構築します。これにより、読者の満足度を高めるとともに書店や出版社の販売機会拡大を図ります。また、これまで一時的な欠品や供給過剰によって発生していた返品の削減につなげ、出版サプライチェーン上の各プレーヤーの収益構造を改善していきます。 重版未定や絶版の書籍を減らし、デジタル印刷により多様なコンテンツを柔軟かつ持続的に販売できる仕組みを構築することで、読者が多様なコンテンツに触れる機会を担保し、また著者に収益を還元して創出される商品を産み出し、供給の拡大にも貢献し、DNPとトーハンは出版文化のさらなる発展に寄与してまいります。 ＊コンテンツデータバンク構想 ： コンテンツのデータを一元管理して、ワンストップで製造・流通させるためのデータベースを構築する構想です。紙の書籍（オフセット印刷やデジタル印刷）に加え、音声や動画等のリッチコンテンツ、画像等を切り出したマイクロコンテンツなど、多様化するコンテンツの楽しみ方に合わせて展開することを目指しています。 各ステークホルダーに対する｢桶川書籍デジタル製造ライン」による提供価値 ○読者・生活者に対する提供価値 書店等での品切れが減り、入手できる時期も把握できるため、ストレスなく本が購入できる。 店頭での書籍検索時の、倉庫等を含めた在庫ヒット率が向上（現状の60％程度から90％程度に）。 ○書店に対する提供価値 店頭に該当書籍が無い場合も、読者に早期調達を約束できるため、書店のプレゼンスが向上。 販売機会ロスの削減される事での売上の増大 ○出版社に対する提供価値 重版未定や絶版の書籍を減らし、販売機会ロスの低減と収益の改善、著者への還元を強化。 書籍の現品やデジタル印刷用のデータなど、多様な在庫形態に柔軟に対応。 ※当製造ラインでの製造・供給に賛同されている出版社（2023年10月時点・五十音順）：河出書房新社、PHP研究所、扶桑社、ポプラ社。このほか20社以上と協議中。 ○取次（トーハン）における価値の創出 トーハン桶川センターの在庫の網羅性を向上。 非在庫商品についての出版社への調達件数が減ることで、注文から出荷までのリードタイムを短縮。 ○書籍製造（DNP）における価値の創出 製造決定ルート拡大（従来の出版社に加え、書店・取次からの発注にも対応）による製造の迅速化。 需要予測やデータ分析に基づく、より能動的な製造と適正な生産管理体制の構築。 今後の展開 DNPとトーハンは、「桶川書籍デジタル製造ライン」の実現に向けて、先行的に一部の出版社・書店と連携し、DNPの既存製造ラインでの試験的な製造と検証に取り組みます。また、デジタル印刷用のデータのラインアップの拡大に向けて「コンテンツデータバンク」を構築していくために、出版社や書籍製造会社との連携を強化します。 トーハンは新製造ラインの2025年度中の運用開始も視野に入れ、2024年夏をめどに桶川センターの在庫管理システムを全面的にリニューアルします。トーハン桶川センター全体が書籍デジタル製造ライン・桶川書籍流通センター（SRC）・ブックライナー（読者注文品専用の流通システム）とも連動することで、読者や書店の注文に対する「充足率の最大化」「調達リードタイムの最小化」を目指します。 両社は出版流通改革（出版デジタルトランスフォーメーション：DX）の実現に向けて、この構想にご賛同いただくパートナーの輪をさらに広げていきます。 ■参考：DNPとトーハンの協業による取り組み実績 トーハン桶川センターの機能向上と活用強化 ： 2022年2月に、DNPグループ書店で運用してきた書籍流通センターをトーハン桶川センターに移設し、流通リードタイム短縮（最短で注文当日出荷）を実現しています。また、出版社倉庫との在庫データ連携を拡大し、注文に対する100％の出荷を目指しています。2023年10月には、トーハン桶川センターにて、この取り組みにご賛同いただいた未来屋書店用の在庫管理システムの稼働を開始しました。 賛同書店の拡大 ： 生活者ニーズに基づく“マーケットイン”型の出版流通の検証～確立を推進するため、DNPグループ書店、未来屋書店に加え、出版流通改革にご賛同いただく書店・企業等の拡大に努めています。 小ロット製造による返本の低減など ： DNPはデジタル印刷を活用し、多品種・小ロット・短納期の書籍製造を実現しており、DNPの製造とトーハンの市場分析データを連動させた柔軟な書籍製造について、出版社等に提案しています。全体の製造数を抑えて返品率を下げるのではなく、注文に対する適正な数の書籍をきめ細かく製造することで、欠品による販売機会ロスや返品による出版社の収益ロスの低減を目指します。２０２２年に出版社と行った実証実験では、返品率２％削減、粗利４％増加という結果が得られ、出版社からは小ロット製造の具体的効果が高く評価されました。 ※記載されている会社名・商品名は、各社の商標または登録商標です。 ※ニュースリリースに記載された製品の仕様、サービス内容などは発表日現在のものです。その後予告なしに変更されることがありますので、あらかじめご了承ください。","B-1","[""DNP"",""トーハン桶川センター"",""読者"",""書籍製造"",""書籍製造ライン"",""製造ライン"",""書籍"",""需要"",""トーハン"",""株式会社トーハン"",""出版"",""導入"",""桶川書籍デジタル製造ライン"",""埼玉県"",""トーハン トーハン桶川センター"",""こと"",""社長"",""久喜工場"",""東京 代表取締役"",""電子出版・教育 印刷・加工 マーケティング・セールスプロモーション DX コラボレーション コンテンツビジネス 環境 大日本印刷株式会社 株式会社トーハン 大日本印刷株式会社"",""書店"",""商品供給"",""販売機会"",""出版社"",""製造"",""国内"",""こと"",""出版社"",""以下"",""サービス"",""本社"",""協議"",""本社"",""強化 ニュースリリース 製品"",""北島義斉"",""近藤敏貴"",""返品率"",""増大"",""デジタル印刷"",""コンテンツ"",""欠品"",""取り組み"",""開始"",""コンテンツデータ"",""取次"",""久喜市"",""書店"",""出版社"",""こと"",""コンテンツデータバンク構想"",""運用"",""一部"",""製造"",""流通拠点"",""デジタル印刷"",""書籍製造"",""印刷"",""予定"",""商品供給"",""出版流通改革"",""データベース"",""検討"",""デジタル製造機械"",""データ"",""低減"",""ワンストップ"",""書店"",""流通"",""注文"",""協業"",""該当書籍"",""書籍"",""出版社"",""実現"",""注文"",""こと"",""市場"",""出荷"",""販売"",""提供価値 書店"",""製造"",""マイクロコンテンツ"",""オフセット印刷"",""データ"",""現状"",""参考"",""出版流通構造"",""製造"",""両社"",""著者"",""小ロット製造"",""製造数"",""こと"",""リッチコンテンツ"",""出版デジタル"",""書籍製造"",""データ"",""こと"",""販売機会ロス"",""拡大"",""ドイツ"",""絶版"",""返品"",""トランスフォーメーション"",""市場分析データ"",""書籍"",""返品率"",""拡大"",""機会"",""出荷"",""流通基盤"",""価値"",""書籍デジタル製造ライン"",""既存製造ライン"",""桶川センター"",""新社"",""供給"",""低減"",""連動"",""グループ書店"",""製造ライン"",""桶川書籍流通センター"",""未来屋書店"",""ブックライナー"",""書籍デジタル製造ライン"",""Print on Demand"",""削減"",""環境負荷"",""輸送"",""断裁"",""視野"",""グループ書店"",""賛同書店"",""書店"",""未来屋書店"",""商品"",""提供価値"",""製造ライン"",""出版流通"",""書籍流通センター"",""新設"",""技術"",""POD"",""少部数"",""取り組み"",""対応"",""構想"",""収益"",""デジタル印刷"",""こと"",""製本"",""時間"",""拡大"",""プレーヤー"",""拠点"",""供給体制"",""こと"",""向上"",""こと"",""こと"",""増大"",""桶川"",""書籍製造会社"",""収益構造"",""検証"",""拡大"",""拡大"",""重版未定"",""実績"",""強化"",""プレゼンス"",""早期調達"",""在庫管理システム"",""在庫"",""倉庫"",""全国"",""供給"",""開始"",""出版流通改革"",""返品"",""注文"",""低減"",""ストレス"",""生活者"",""拡大"",""ニュースリリース"",""満足度"",""店頭"",""現状"",""連携"",""会社名"",""提供価値 店頭"",""出版サプライチェーン"",""供給過剰"",""収益"",""向上"",""構想"",""提供価値 重版未定"",""在庫データ連携"",""発展"",""出版文化"",""仕組み"",""非在庫商品"",""一部"",""商品名"",""コンテンツデータバンク"",""画像"",""紙"",""音声"",""動画"",""楽しみ方"",""小ロット"",""運用"",""構築"",""流通システム"",""調達リードタイム"",""時期"",""品切れ"",""ステークホルダー"",""流通リードタイム短縮"",""販売機会ロス"",""増加"",""収益ロス"",""小ロット・短納"",""検索"",""在庫ヒット率"",""マーケットイン"",""生活者ニーズ"",""場合"",""創出"",""事"",""売上"",""欠品"",""リードタイム"",""改善"",""還元"",""両社"",""最大化"",""最小化"",""全体"",""活用"",""協業"",""参考"",""DX"",""現品"",""倉庫"",""協議"",""SRC"",""全体"",""登録商標"",""商標"",""取次"",""ラインアップ"",""製品"",""扶桑社"",""五十音順"",""PHP研究所"",""生産管理体制"",""データ分析"",""輪"",""パートナー"",""視野"",""充足率"",""読者注文品専用"",""展開"",""機能"",""○取次"",""在庫形態"",""稼働"",""企業"",""確立"","":河出書房"",""ポプラ社"",""返本"",""網羅性"",""品種"",""結果"",""効果"",""実証実験"",""数"",""調達件数"",""各社"",""創出 製造決定ルート"",""発注"",""迅速化"",""仕様"",""サービス内容"",""もの"",""需要予測"",""23"",""一"",""2023年10月"",""2024年"",""2022年2月"",""2023年10月"",""２０２２年"",""2023"",""10"",""2023年10月23日"",""2025"",""2021"",""10"",""30"",""60"",""90"",""2023"",""10"",""20"",""2025"",""2024"",""2022"",""2"",""100"",""2023"",""10"",""２０２２"",""２"",""４"",""一"",""一"",""五十"",""2021年""]","0.0020143868727263985","0.0021118172192785955","0.003728958546533922","9.439035351790315E-4","true","[0.15035151,0.100419626,0.078734554,0.048014954,0.040820446,0.040820446,0.031723637,0.029029742,0.028076144,0.027064022,0.026242636,0.025046479,0.019703703,0.019366251,0.019106533,0.014715894,0.012889457,0.012506637,0.012506637,0.011884674,0.011315881,0.010333758,0.008361502,0.008247548,0.00766127,0.0076407623,0.007612234,0.006687733,0.006589723,0.006589723,0.0052093086,0.0052093086,0.0052093086,0.0052093086,0.004316964,0.004316964,0.004014607,0.0038152777,0.0037418935,0.0036785835,0.0033912736,0.0033182364,0.0030990774,0.0027023074,0.0026113563,0.0025621718,0.0024910986,0.0024842834,0.0024569142,0.0022657893,0.0022094888,0.0022094888,0.0021601308,0.0018813838,0.0018616304,0.0017616352,0.0017506432,0.0017361621,0.0016825849,0.0015443736,0.0013189557,0.0013172302,0.0012346903,0.0012180067,0.0012053703,0.0011388748,0.0010677939,0.0010509174,0.0010386062,0.0010337833,0.0010224994,9.679442E-4,9.3518425E-4,8.8373426E-4,8.599852E-4,8.5749273E-4,8.243412E-4,8.143506E-4,8.056022E-4,7.9075503E-4,7.376202E-4,7.085243E-4,7.085243E-4,6.992104E-4,6.8498915E-4,6.8498915E-4,6.8498915E-4,6.809723E-4,6.8028405E-4,6.7471043E-4,6.6175417E-4,6.6175417E-4,6.5690104E-4,6.4667454E-4,6.3050096E-4,6.282701E-4,6.2337413E-4,6.152476E-4,6.089914E-4,5.9478055E-4,5.647974E-4,5.6201644E-4,5.44416E-4,5.4409157E-4,5.3853064E-4,5.233192E-4,5.1838736E-4,5.0184794E-4,5.0184794E-4,4.9020926E-4,4.8619605E-4,4.7848606E-4,4.7109457E-4,4.7109457E-4,4.5087395E-4,4.4930895E-4,4.4824087E-4,4.4282564E-4,4.4037387E-4,4.381274E-4,4.380539E-4,4.3558364E-4,4.2461875E-4,4.2319717E-4,4.2319717E-4,4.214856E-4,4.171425E-4,4.1560823E-4,4.1560823E-4,4.1560823E-4,4.1560823E-4,4.119106E-4,4.119106E-4,4.119106E-4,4.119106E-4,3.934193E-4,3.93092E-4,3.8506478E-4,3.6788825E-4,3.6751633E-4,3.6278277E-4,3.6278277E-4,3.6278277E-4,3.6278277E-4,3.5215978E-4,3.435253E-4,3.3871303E-4,3.3714942E-4,3.3546524E-4,3.254732E-4,3.2177812E-4,3.2177812E-4,3.1296254E-4,3.028038E-4,2.8575945E-4,2.8575945E-4,2.8257206E-4,2.7793724E-4,2.6118313E-4,2.584657E-4,2.4816016E-4,2.4570248E-4,2.3810651E-4,2.373158E-4,2.3089742E-4,2.2901913E-4,2.2901913E-4,2.1872677E-4,2.1755282E-4,2.1755282E-4,2.1704483E-4,2.1704483E-4,2.1468033E-4,2.0608927E-4,2.0449448E-4,2.0267944E-4,2.0191961E-4,2.0161008E-4,2.0057306E-4,1.9941622E-4,1.9941622E-4,1.9622117E-4,1.9178167E-4,1.9178167E-4,1.892979E-4,1.887238E-4,1.8391563E-4,1.8028896E-4,1.8028896E-4,1.7903552E-4,1.7317334E-4,1.7008417E-4,1.6830504E-4,1.6830504E-4,1.6812612E-4,1.6357566E-4,1.6138995E-4,1.609629E-4,1.5852369E-4,1.5511634E-4,1.5511634E-4,1.5511634E-4,1.5463908E-4,1.5377859E-4,1.5196124E-4,1.4818106E-4,1.452513E-4,1.452513E-4,1.452513E-4,1.452513E-4,1.4359676E-4,1.4358945E-4,1.4297306E-4,1.4252032E-4,1.3811534E-4,1.3811534E-4,1.3600073E-4,1.3600073E-4,1.3600073E-4,1.3538322E-4,1.3388692E-4,1.3388692E-4,1.3388692E-4,1.3252372E-4,1.2784805E-4,1.2784805E-4,1.2726754E-4,1.2726754E-4,1.2060928E-4,1.1451789E-4,1.1413933E-4,1.1413933E-4,1.10807785E-4,1.09653825E-4,1.0903144E-4,1.0903144E-4,1.0832188E-4,1.08220505E-4,1.08220505E-4,1.08220505E-4,1.0607935E-4,1.0607935E-4,1.0607935E-4,1.04661405E-4,1.0347447E-4,1.0280198E-4,9.3889495E-5,8.91744E-5,8.682038E-5,8.4427666E-5,8.4427666E-5,8.2412174E-5,8.232658E-5,8.216206E-5,8.112386E-5,8.112386E-5,8.112386E-5,7.918032E-5,7.918032E-5,7.768931E-5,7.768931E-5,7.763193E-5,7.673209E-5,7.673209E-5,7.619009E-5,7.521364E-5,7.393476E-5,7.336635E-5,7.2889445E-5,7.0703274E-5,7.0703274E-5,6.980433E-5,6.980433E-5,6.86432E-5,6.3617954E-5,6.33509E-5,6.155624E-5,6.155624E-5,6.155624E-5,6.155624E-5,6.0914994E-5,5.985953E-5,5.843032E-5,5.843032E-5,5.843032E-5,5.8252965E-5,5.8252965E-5,5.8252965E-5,5.61386E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","/Users/smallcat/Documents/GitHub/graph/dnp/kg/data/newsrelease_B-1-100_C-1-4/B-1.txt",,,,,,,
