:START_ID,:END_ID,:TYPE,score:double
81372,78513,SIMILAR_FASTRP,0.6775854229927063
81372,78530,SIMILAR_FASTRP,0.6734361052513123
81372,78533,SIMILAR_FASTRP,0.7212182879447937
81372,78537,SIMILAR_FASTRP,0.7557640671730042
81372,78560,SIMILAR_FASTRP,0.6944078207015991
81372,78566,SIMILAR_FASTRP,0.6705743670463562
81372,78576,SIMILAR_FASTRP,0.8459129333496094
81372,78589,SIMILAR_FASTRP,0.7246199250221252
81372,78591,SIMILAR_FASTRP,0.6530400514602661
81372,78596,SIMILAR_FASTRP,0.7751516699790955
81373,78509,SIMILAR_FASTRP,0.6733332276344299
81373,78537,SIMILAR_FASTRP,0.7061446905136108
81373,78538,SIMILAR_FASTRP,0.6413221955299377
81373,78546,SIMILAR_FASTRP,0.6165054440498352
81373,78560,SIMILAR_FASTRP,0.6865017414093018
81373,78565,SIMILAR_FASTRP,0.7279868721961975
81373,78578,SIMILAR_FASTRP,0.627697229385376
81373,78585,SIMILAR_FASTRP,0.718424916267395
81373,78593,SIMILAR_FASTRP,0.6829506158828735
81373,78596,SIMILAR_FASTRP,0.671587347984314
81374,78518,SIMILAR_FASTRP,0.7444459795951843
81374,78520,SIMILAR_FASTRP,0.810895562171936
81374,78526,SIMILAR_FASTRP,0.8930214643478394
81374,78560,SIMILAR_FASTRP,0.776602566242218
81374,78573,SIMILAR_FASTRP,0.7722524404525757
81374,78575,SIMILAR_FASTRP,0.7740591764450073
81374,78591,SIMILAR_FASTRP,0.8369099497795105
81374,78595,SIMILAR_FASTRP,0.8057832717895508
81374,78599,SIMILAR_FASTRP,0.7736058235168457
81374,78607,SIMILAR_FASTRP,0.7872821688652039
81375,78541,SIMILAR_FASTRP,0.6673872470855713
81375,78550,SIMILAR_FASTRP,0.6957920789718628
81375,78562,SIMILAR_FASTRP,0.7392439842224121
81375,78563,SIMILAR_FASTRP,0.686336874961853
81375,78569,SIMILAR_FASTRP,0.7619922161102295
81375,78576,SIMILAR_FASTRP,0.6399664878845215
81375,78579,SIMILAR_FASTRP,0.7748242616653442
81375,78584,SIMILAR_FASTRP,0.6062340140342712
81375,78590,SIMILAR_FASTRP,0.6472270488739014
81375,78596,SIMILAR_FASTRP,0.6107158660888672
