:START_ID,:END_ID,:TYPE,score:double
76471,74497,SIMILAR_COSINE,0.2998755043786282
76471,74540,SIMILAR_COSINE,0.28307483940440864
76471,74559,SIMILAR_COSINE,0.28256829349048956
76471,74492,SIMILAR_COSINE,0.24736898401614466
76471,74498,SIMILAR_COSINE,0.24095831275626622
76471,74462,SIMILAR_COSINE,0.23809659036732195
76471,74543,SIMILAR_COSINE,0.22498850790651867
76471,74487,SIMILAR_COSINE,0.22111988195311516
76471,74555,SIMILAR_COSINE,0.22040301859463848
76471,74494,SIMILAR_COSINE,0.2112567003903863
76471,74481,SIMILAR_COSINE,0.20798965898491756
76471,74538,SIMILAR_COSINE,0.20749747720174502
76471,74513,SIMILAR_COSINE,0.1984674779321015
76471,74527,SIMILAR_COSINE,0.1928621614174107
76471,74549,SIMILAR_COSINE,0.1927462486536827
76471,74495,SIMILAR_COSINE,0.18834927012046282
76471,74511,SIMILAR_COSINE,0.18392831988744804
76471,74467,SIMILAR_COSINE,0.183924441429553
76471,74478,SIMILAR_COSINE,0.17262348677228667
76471,74560,SIMILAR_COSINE,0.167586475549521
76471,74548,SIMILAR_COSINE,0.1667527224147593
76471,74553,SIMILAR_COSINE,0.16448591984997357
76471,74521,SIMILAR_COSINE,0.16203515324897869
76471,74552,SIMILAR_COSINE,0.1569215905299269
76471,74520,SIMILAR_COSINE,0.1563246964246281
76471,74471,SIMILAR_COSINE,0.1557213429268191
76471,74532,SIMILAR_COSINE,0.1556319860667146
76471,74537,SIMILAR_COSINE,0.15308856532378176
76471,74514,SIMILAR_COSINE,0.15105810074300738
76471,74483,SIMILAR_COSINE,0.14974597871692913
76471,74486,SIMILAR_COSINE,0.14916497542355742
76471,74488,SIMILAR_COSINE,0.1435362729880027
76471,74475,SIMILAR_COSINE,0.14182402783554207
76471,74489,SIMILAR_COSINE,0.14165226970665787
76471,74516,SIMILAR_COSINE,0.14163802412284424
76471,74550,SIMILAR_COSINE,0.1415062361334242
76471,74505,SIMILAR_COSINE,0.14063925728237034
76471,74501,SIMILAR_COSINE,0.13674274436552927
76471,74529,SIMILAR_COSINE,0.1361078888519299
76471,74518,SIMILAR_COSINE,0.13569738423344116
76471,74507,SIMILAR_COSINE,0.1356588891799011
76471,74504,SIMILAR_COSINE,0.13516418115335901
76471,74551,SIMILAR_COSINE,0.12903832315222735
76471,74523,SIMILAR_COSINE,0.12869063822188764
76471,74484,SIMILAR_COSINE,0.12841387296523393
76471,74469,SIMILAR_COSINE,0.12809243906126075
76471,74524,SIMILAR_COSINE,0.12415082906688682
76471,74482,SIMILAR_COSINE,0.11980039306134091
76471,74557,SIMILAR_COSINE,0.11929221617111979
76471,74470,SIMILAR_COSINE,0.11817118382014644
76471,74545,SIMILAR_COSINE,0.11658081930117375
76471,74528,SIMILAR_COSINE,0.1145332919949937
76471,74536,SIMILAR_COSINE,0.1143491183895584
76471,74502,SIMILAR_COSINE,0.11398518054285055
76471,74468,SIMILAR_COSINE,0.11384164715259582
76471,74558,SIMILAR_COSINE,0.11370973308889386
76471,74544,SIMILAR_COSINE,0.11352987244274586
76471,74485,SIMILAR_COSINE,0.11341278595456591
76471,74542,SIMILAR_COSINE,0.11088810599138688
76471,74534,SIMILAR_COSINE,0.10941395298001408
76471,74530,SIMILAR_COSINE,0.10688070047780172
76471,74503,SIMILAR_COSINE,0.10279424010499003
76471,74517,SIMILAR_COSINE,0.10218258048812476
76471,74539,SIMILAR_COSINE,0.10112515763173363
76471,74476,SIMILAR_COSINE,0.09948853760858092
76471,74541,SIMILAR_COSINE,0.09815800400607566
76471,74556,SIMILAR_COSINE,0.09797746731757251
76471,74526,SIMILAR_COSINE,0.09451326555076568
76471,74490,SIMILAR_COSINE,0.0940489367697139
76471,74477,SIMILAR_COSINE,0.09182910674395742
76471,74472,SIMILAR_COSINE,0.09161308255090217
76471,74547,SIMILAR_COSINE,0.09072543775797798
76471,74531,SIMILAR_COSINE,0.08968448958946001
76471,74491,SIMILAR_COSINE,0.08413769115711064
76471,74512,SIMILAR_COSINE,0.08361419837249605
76471,74561,SIMILAR_COSINE,0.08359004745519062
76471,74464,SIMILAR_COSINE,0.08354476314523065
76471,74506,SIMILAR_COSINE,0.08282319909103791
76471,74463,SIMILAR_COSINE,0.07900456214284879
76471,74525,SIMILAR_COSINE,0.07574282234430867
76471,74466,SIMILAR_COSINE,0.07473919501400907
76471,74515,SIMILAR_COSINE,0.07433595283963389
76471,74465,SIMILAR_COSINE,0.06588382301266728
76471,74533,SIMILAR_COSINE,0.05971099874136455
76471,74519,SIMILAR_COSINE,0.059162565258609745
76471,74500,SIMILAR_COSINE,0.05845832550297626
76471,74479,SIMILAR_COSINE,0.058187672807651185
76471,74493,SIMILAR_COSINE,0.05326305666715133
76471,74473,SIMILAR_COSINE,0.04328748112817921
76471,74509,SIMILAR_COSINE,0.04083850224246964
76471,74480,SIMILAR_COSINE,0.03862336240053322
76471,74474,SIMILAR_COSINE,0.03653067095036219
76471,74535,SIMILAR_COSINE,0.03243452496299444
76471,74510,SIMILAR_COSINE,0.031592229549989186
76471,74554,SIMILAR_COSINE,0.023783916906651128
76471,74499,SIMILAR_COSINE,0.012418255365677668
76471,74546,SIMILAR_COSINE,0.0011870373895200633
