:START_ID,:END_ID,:TYPE,rank:long,score:double,weight:long
302,5437,CONTAINS,39,0.0013689313,12
302,5438,CONTAINS,40,0.0013510991,11
302,5439,CONTAINS,41,0.001328335,10
302,5440,CONTAINS,42,0.0011291001,9
302,5441,CONTAINS,43,0.0010815167,8
302,5442,CONTAINS,44,0.0010504178,7
302,5443,CONTAINS,45,0.0010262246,6
302,5444,CONTAINS,46,0.0010143511,5
302,5445,CONTAINS,48,9.7208045E-4,3
302,5446,CONTAINS,49,9.0138183E-4,2
302,5447,CONTAINS,50,8.9689577E-4,1
303,5448,CONTAINS,1,0.7731719,50
303,5449,CONTAINS,2,0.012256839,49
303,5450,CONTAINS,3,0.011171288,48
303,5451,CONTAINS,4,0.008737668,47
303,5452,CONTAINS,5,0.005694674,46
303,5453,CONTAINS,6,0.005310412,45
303,5324,CONTAINS,7,0.0053042118,44
303,5454,CONTAINS,8,0.0042532333,43
303,5455,CONTAINS,9,0.0042532333,42
303,5456,CONTAINS,12,0.003388053,39
303,5457,CONTAINS,13,0.003388053,38
303,5458,CONTAINS,15,0.003357768,36
303,5459,CONTAINS,16,0.0032804047,35
303,5460,CONTAINS,17,0.0032103183,34
303,5461,CONTAINS,18,0.0031663512,33
303,5462,CONTAINS,19,0.00255044,32
303,5463,CONTAINS,20,0.00255044,31
303,5464,CONTAINS,22,0.002549756,29
303,5465,CONTAINS,23,0.0023484956,28
303,5466,CONTAINS,24,0.0023265327,27
303,5467,CONTAINS,25,0.0023149715,26
303,5468,CONTAINS,27,0.0022548756,24
303,5469,CONTAINS,28,0.0020438498,23
303,5470,CONTAINS,29,0.0020438498,22
303,5362,CONTAINS,30,0.0020438498,21
303,5360,CONTAINS,31,0.00203369,20
303,5471,CONTAINS,32,0.002004431,19
303,5472,CONTAINS,33,0.0019516081,18
303,5473,CONTAINS,34,0.0019480232,17
303,5474,CONTAINS,36,0.0017239937,15
303,5475,CONTAINS,37,0.0015778558,14
303,5476,CONTAINS,38,0.0015083096,13
303,5477,CONTAINS,39,0.0014395618,12
303,5478,CONTAINS,44,0.0013757525,7
303,5479,CONTAINS,45,0.0013757525,6
303,5480,CONTAINS,48,0.0011981775,3
303,5481,CONTAINS,49,0.0011981775,2
303,5482,CONTAINS,50,0.0011981775,1
304,5483,CONTAINS,1,0.7161778,50
304,5484,CONTAINS,2,0.04878811,49
304,5364,CONTAINS,3,0.041090135,48
304,5485,CONTAINS,4,0.038036816,47
304,5420,CONTAINS,5,0.019841561,46
304,5486,CONTAINS,6,0.016157923,45
304,5487,CONTAINS,7,0.008757331,44
304,5488,CONTAINS,8,0.008250039,43
304,5489,CONTAINS,9,0.007013101,42
304,5369,CONTAINS,10,0.0061639636,41
304,5490,CONTAINS,11,0.0061639636,40
304,5491,CONTAINS,13,0.0055015557,38
304,5492,CONTAINS,14,0.005231694,37
304,5493,CONTAINS,15,0.004797053,36
304,5494,CONTAINS,16,0.004553025,35
304,5495,CONTAINS,17,0.00419425,34
304,5496,CONTAINS,18,0.0041637644,33
304,5497,CONTAINS,19,0.0041129855,32
304,5498,CONTAINS,20,0.0040781503,31
304,5499,CONTAINS,21,0.003325282,30
304,5500,CONTAINS,22,0.003301093,29
304,5501,CONTAINS,23,0.0032342768,28
304,5502,CONTAINS,24,0.0028388603,27
304,5503,CONTAINS,25,0.0028041964,26
304,5504,CONTAINS,26,0.0027136547,25
304,5505,CONTAINS,27,0.0026627206,24
304,5506,CONTAINS,28,0.002463487,23
304,5507,CONTAINS,29,0.0024174575,22
304,5508,CONTAINS,30,0.0021236432,21
304,5509,CONTAINS,31,0.0020146628,20
304,5510,CONTAINS,32,0.0017015402,19
304,5511,CONTAINS,33,0.0017015402,18
304,5512,CONTAINS,34,0.0012687817,17
304,5513,CONTAINS,35,0.0012653031,16
304,5514,CONTAINS,36,0.0011909925,15
304,5515,CONTAINS,37,0.0011909925,14
304,5516,CONTAINS,38,0.0011909925,13
304,5517,CONTAINS,39,0.0011909925,12
304,5518,CONTAINS,40,7.4984174E-4,11
304,5519,CONTAINS,41,0.0,10
304,5520,CONTAINS,42,0.0,9
304,5521,CONTAINS,43,0.0,8
304,5522,CONTAINS,44,0.0,7
304,5523,CONTAINS,46,0.0,5
304,5524,CONTAINS,47,0.0,4
304,5525,CONTAINS,49,0.0,2
305,5526,CONTAINS,1,0.5954058,50
305,5527,CONTAINS,2,0.059171956,49
305,5528,CONTAINS,3,0.047358345,48
305,5529,CONTAINS,4,0.047358345,47
305,5530,CONTAINS,5,0.022597808,46
305,5531,CONTAINS,6,0.018473558,45
305,5532,CONTAINS,7,0.017151799,44
305,5533,CONTAINS,8,0.012810294,43
305,5534,CONTAINS,9,0.011745672,42
305,5535,CONTAINS,10,0.011516809,41
305,5536,CONTAINS,11,0.011033526,40
305,5537,CONTAINS,12,0.010068033,39
305,5538,CONTAINS,13,0.008762613,38
305,5539,CONTAINS,14,0.008401116,37
305,5540,CONTAINS,15,0.0083226515,36
305,5541,CONTAINS,16,0.008121007,35
305,5542,CONTAINS,17,0.008072433,34
305,5543,CONTAINS,18,0.007974031,33
305,5544,CONTAINS,19,0.006989909,32
305,5545,CONTAINS,20,0.006304049,31
305,5546,CONTAINS,21,0.0055386387,30
305,5547,CONTAINS,22,0.0055386387,29
305,5548,CONTAINS,24,0.004958226,27
305,5549,CONTAINS,25,0.0047769714,26
305,5550,CONTAINS,26,0.0047186385,25
305,5551,CONTAINS,27,0.0047186385,24
305,5552,CONTAINS,28,0.0047186385,23
305,5553,CONTAINS,29,0.004663517,22
305,5554,CONTAINS,30,0.0043558334,21
305,5555,CONTAINS,31,0.004088154,20
305,5556,CONTAINS,32,0.0038784046,19
305,5557,CONTAINS,33,0.0030337165,18
305,5558,CONTAINS,34,0.0028171572,17
305,5559,CONTAINS,35,0.0027576156,16
305,5560,CONTAINS,36,0.002292967,15
305,5561,CONTAINS,37,0.001439746,14
305,5562,CONTAINS,38,0.001439746,13
305,5523,CONTAINS,39,0.0,12
305,5563,CONTAINS,41,0.0,10
305,5564,CONTAINS,42,0.0,9
305,5565,CONTAINS,43,0.0,8
305,5566,CONTAINS,44,0.0,7
305,5567,CONTAINS,45,0.0,6
305,5568,CONTAINS,46,0.0,5
305,5569,CONTAINS,47,0.0,4
305,5570,CONTAINS,48,0.0,3
305,5571,CONTAINS,49,0.0,2
305,5572,CONTAINS,50,0.0,1
306,5573,CONTAINS,1,0.61352354,50
306,5364,CONTAINS,2,0.13959347,49
306,5574,CONTAINS,3,0.01647091,48
306,5575,CONTAINS,4,0.011477576,47
306,5576,CONTAINS,5,0.009774911,46
306,5371,CONTAINS,6,0.0073015834,45
306,5577,CONTAINS,7,0.0073015834,44
306,5578,CONTAINS,8,0.005690165,43
306,5579,CONTAINS,9,0.0053923735,42
306,5580,CONTAINS,10,0.0053923735,41
306,5581,CONTAINS,11,0.005012228,40
306,5582,CONTAINS,12,0.004957871,39
306,5583,CONTAINS,13,0.004957871,38
306,5584,CONTAINS,14,0.0049066576,37
306,5585,CONTAINS,15,0.004549581,36
306,5586,CONTAINS,16,0.0045421273,35
306,5587,CONTAINS,17,0.0045421273,34
306,5588,CONTAINS,18,0.004337387,33
306,5589,CONTAINS,19,0.004337387,32
306,5590,CONTAINS,20,0.004182728,31
306,5591,CONTAINS,21,0.0036311792,30
306,5592,CONTAINS,22,0.0036302055,29
306,5593,CONTAINS,23,0.0034108,28
306,5594,CONTAINS,24,0.0034108,27
306,5418,CONTAINS,25,0.0034108,26
306,5595,CONTAINS,26,0.0033114157,25
306,5596,CONTAINS,27,0.0026865434,24
306,5597,CONTAINS,28,0.0025201067,23
306,5598,CONTAINS,29,0.0023853981,22
306,5599,CONTAINS,30,0.0023853981,21
306,5600,CONTAINS,31,0.0023853981,20
306,5601,CONTAINS,32,0.0023853981,19
306,5602,CONTAINS,33,0.0023853981,18
306,5603,CONTAINS,34,0.0023853981,17
306,5604,CONTAINS,36,0.0014999622,15
306,5605,CONTAINS,37,0.0011051444,14
306,5606,CONTAINS,38,8.8641664E-4,13
306,5607,CONTAINS,39,8.8641664E-4,12
306,5608,CONTAINS,40,0.0,11
306,5609,CONTAINS,41,0.0,10
306,5610,CONTAINS,43,0.0,8
306,5611,CONTAINS,44,0.0,7
306,5612,CONTAINS,45,0.0,6
306,5613,CONTAINS,46,0.0,5
306,5614,CONTAINS,47,0.0,4
306,5615,CONTAINS,48,0.0,3
306,5616,CONTAINS,50,0.0,1
307,5617,CONTAINS,1,0.14823055,50
307,5618,CONTAINS,2,0.14823055,49
307,5619,CONTAINS,3,0.14823055,48
307,5620,CONTAINS,4,0.11503304,47
307,5621,CONTAINS,5,0.10813035,46
307,5622,CONTAINS,6,0.08202074,45
307,5623,CONTAINS,7,0.028555656,44
307,5624,CONTAINS,8,0.027154118,43
307,5625,CONTAINS,9,0.0233908,42
307,5626,CONTAINS,10,0.020342615,41
307,5627,CONTAINS,11,0.019246174,40
307,5628,CONTAINS,13,0.016881665,38
307,5629,CONTAINS,14,0.015174956,37
307,5630,CONTAINS,15,0.014522392,36
307,5631,CONTAINS,16,0.011553691,35
307,5632,CONTAINS,17,0.011413038,34
307,5633,CONTAINS,18,0.011413038,33
307,5634,CONTAINS,19,0.011413038,32
307,5635,CONTAINS,21,0.010064354,30
307,5636,CONTAINS,22,0.0,29
307,5637,CONTAINS,24,0.0,27
307,5568,CONTAINS,25,0.0,26
307,5523,CONTAINS,26,0.0,25
307,5572,CONTAINS,27,0.0,24
308,5638,CONTAINS,1,0.6097392,50
308,5639,CONTAINS,2,0.051911213,49
308,5640,CONTAINS,3,0.0356144,48
308,5641,CONTAINS,4,0.027234022,47
308,5642,CONTAINS,5,0.020859148,46
308,5643,CONTAINS,6,0.018352617,45
308,5369,CONTAINS,7,0.018352617,44
308,5644,CONTAINS,8,0.015909787,43
308,5645,CONTAINS,9,0.0145323975,42
308,5646,CONTAINS,10,0.010900203,41
308,5647,CONTAINS,11,0.010512834,40
308,5464,CONTAINS,12,0.008858683,39
308,5648,CONTAINS,13,0.008858683,38
308,5434,CONTAINS,14,0.008463853,37
308,5649,CONTAINS,15,0.0068212925,36
308,5650,CONTAINS,16,0.006544592,35
308,5651,CONTAINS,17,0.0065428405,34
308,5652,CONTAINS,18,0.005669595,33
308,5653,CONTAINS,19,0.0046887263,32
308,5423,CONTAINS,20,0.0037682413,31
308,5654,CONTAINS,21,0.0036318891,30
308,5655,CONTAINS,22,0.0033456604,29
308,5656,CONTAINS,23,0.0033234425,28
308,5433,CONTAINS,24,0.0033160048,27
308,5657,CONTAINS,25,0.002806105,26
308,5658,CONTAINS,26,0.0027977983,25
308,5659,CONTAINS,27,0.002564914,24
308,5660,CONTAINS,28,0.0025595718,23
308,5661,CONTAINS,29,0.0025382123,22
308,5662,CONTAINS,30,0.0024808054,21
308,5663,CONTAINS,31,0.0024574865,20
308,5664,CONTAINS,32,0.0023359368,19
308,5665,CONTAINS,33,0.0022675286,18
308,5666,CONTAINS,34,0.0022459684,17
308,5667,CONTAINS,35,0.0022417146,16
308,5668,CONTAINS,36,0.0022417146,15
308,5669,CONTAINS,37,0.0022417146,14
308,5618,CONTAINS,38,0.0022296065,13
308,5670,CONTAINS,39,0.0022263792,12
308,5671,CONTAINS,40,0.002147689,11
308,5672,CONTAINS,41,0.0020567935,10
308,5326,CONTAINS,42,0.0020567935,9
308,5673,CONTAINS,43,0.0019774986,8
308,5674,CONTAINS,44,0.0019774986,7
308,5675,CONTAINS,45,0.0019705133,6
308,5676,CONTAINS,46,0.001965112,5
308,5677,CONTAINS,47,0.001965112,4
308,5678,CONTAINS,48,0.0019239017,3
308,5679,CONTAINS,49,0.0015422002,2
308,5457,CONTAINS,50,0.0015413178,1
309,5680,CONTAINS,1,0.6661157,50
309,5681,CONTAINS,2,0.040506396,49
309,5682,CONTAINS,3,0.039064396,48
309,5683,CONTAINS,4,0.034405164,47
309,5684,CONTAINS,5,0.023877889,46
309,5685,CONTAINS,6,0.023877889,45
309,5686,CONTAINS,7,0.011197526,44
309,5687,CONTAINS,8,0.010613386,43
309,5688,CONTAINS,10,0.00832551,41
309,5689,CONTAINS,11,0.00813483,40
309,5690,CONTAINS,12,0.0076228846,39
309,5691,CONTAINS,13,0.0072592404,38
309,5692,CONTAINS,14,0.0072592404,37
309,5693,CONTAINS,15,0.0072592404,36
309,5694,CONTAINS,16,0.007196097,35
309,5599,CONTAINS,17,0.007196097,34
309,5695,CONTAINS,18,0.006886133,33
309,5696,CONTAINS,20,0.006661921,31
309,5697,CONTAINS,21,0.006661921,30
309,5698,CONTAINS,22,0.006643707,29
309,5699,CONTAINS,23,0.006643707,28
309,5700,CONTAINS,24,0.006389289,27
309,5701,CONTAINS,25,0.006339448,26
309,5702,CONTAINS,26,0.005313387,25
309,5703,CONTAINS,27,0.004918554,24
309,5423,CONTAINS,28,0.0034934073,23
309,5430,CONTAINS,29,0.0034934073,22
309,5704,CONTAINS,30,0.0033727956,21
309,5376,CONTAINS,31,0.0021983606,20
309,5705,CONTAINS,32,0.0020653477,19
309,5706,CONTAINS,33,0.001360441,18
309,5707,CONTAINS,34,0.0012992865,17
309,5708,CONTAINS,35,0.0,16
309,5709,CONTAINS,36,0.0,15
309,5710,CONTAINS,37,0.0,14
309,5711,CONTAINS,38,0.0,13
309,5712,CONTAINS,39,0.0,12
309,5713,CONTAINS,40,0.0,11
309,5569,CONTAINS,42,0.0,9
310,5714,CONTAINS,1,0.72516185,50
310,5715,CONTAINS,2,0.015829032,49
310,5716,CONTAINS,3,0.015253858,48
310,5717,CONTAINS,4,0.0109361615,47
310,5718,CONTAINS,5,0.010055088,46
310,5719,CONTAINS,6,0.009980265,45
310,5720,CONTAINS,7,0.009980265,44
310,5721,CONTAINS,8,0.009980265,43
310,5722,CONTAINS,9,0.007522363,42
310,5723,CONTAINS,10,0.005237097,41
310,5724,CONTAINS,11,0.005194845,40
310,5725,CONTAINS,13,0.0042184987,38
310,5726,CONTAINS,14,0.0042184987,37
310,5727,CONTAINS,16,0.0028979501,35
310,5728,CONTAINS,17,0.002840172,34
310,5545,CONTAINS,18,0.0027815164,33
310,5729,CONTAINS,19,0.0026673237,32
310,5325,CONTAINS,20,0.002494896,31
310,5730,CONTAINS,21,0.002494896,30
310,5731,CONTAINS,22,0.002494896,29
310,5732,CONTAINS,23,0.002494896,28
310,5733,CONTAINS,24,0.002494896,27
310,5734,CONTAINS,25,0.0023790621,26
310,5735,CONTAINS,26,0.0022422955,25
310,5736,CONTAINS,27,0.002203774,24
310,5561,CONTAINS,28,0.002157928,23
310,5418,CONTAINS,29,0.0019835941,22
310,5737,CONTAINS,30,0.001976587,21
310,5738,CONTAINS,32,0.001971169,19
310,5699,CONTAINS,33,0.0018697041,18
310,5739,CONTAINS,34,0.0018028285,17
310,5740,CONTAINS,35,0.0015835217,16
310,5741,CONTAINS,36,0.0015835217,15
310,5546,CONTAINS,37,0.0015835217,14
310,5742,CONTAINS,38,0.0015835217,13
310,5743,CONTAINS,39,0.0015791799,12
310,5744,CONTAINS,40,0.0015791799,11
310,5745,CONTAINS,41,0.0015756411,10
310,5746,CONTAINS,42,0.0015756411,9
310,5747,CONTAINS,43,0.0015726553,8
310,5748,CONTAINS,44,0.0015215013,7
310,5749,CONTAINS,45,0.001435288,6
310,5750,CONTAINS,46,0.001435288,5
310,5457,CONTAINS,47,0.0013924838,4
310,5751,CONTAINS,48,0.0013243221,3
311,5752,CONTAINS,1,0.4621148,50
311,5753,CONTAINS,2,0.104225874,49
311,5754,CONTAINS,3,0.07442424,48
311,5692,CONTAINS,4,0.0429702,47
311,5755,CONTAINS,5,0.04235667,46
311,5756,CONTAINS,6,0.039495215,45
311,5553,CONTAINS,7,0.03809151,44
311,5536,CONTAINS,8,0.033978555,43
311,5534,CONTAINS,9,0.030552154,42
311,5757,CONTAINS,10,0.029906785,41
311,5758,CONTAINS,11,0.029121514,40
311,5759,CONTAINS,12,0.025314206,39
311,5760,CONTAINS,13,0.025314206,38
311,5761,CONTAINS,14,0.013220863,37
311,5762,CONTAINS,15,0.0,36
311,5763,CONTAINS,16,0.0,35
311,5568,CONTAINS,18,0.0,33
311,5523,CONTAINS,19,0.0,32
311,5764,CONTAINS,21,0.0,30
312,5765,CONTAINS,1,0.734921,50
312,5766,CONTAINS,2,0.031594053,49
312,5643,CONTAINS,3,0.020471226,48
312,5767,CONTAINS,4,0.019110782,47
312,5768,CONTAINS,5,0.01479624,46
312,5418,CONTAINS,6,0.007820281,45
312,5591,CONTAINS,7,0.007820281,44
312,5420,CONTAINS,8,0.0077189305,43
312,5769,CONTAINS,9,0.0067103654,42
312,5770,CONTAINS,10,0.006271071,41
312,5320,CONTAINS,11,0.0054995245,40
312,5771,CONTAINS,12,0.005483133,39
312,5772,CONTAINS,13,0.00528503,38
312,5773,CONTAINS,14,0.0046311114,37
312,5774,CONTAINS,15,0.0044297343,36
312,5775,CONTAINS,16,0.003968042,35
312,5776,CONTAINS,17,0.0033618875,34
312,5777,CONTAINS,18,0.0032776496,33
312,5778,CONTAINS,19,0.00270777,32
312,5332,CONTAINS,20,0.0026925718,31
312,5779,CONTAINS,21,0.0026034107,30
312,5780,CONTAINS,22,0.0025441635,29
312,5781,CONTAINS,23,0.0023652776,28
312,5782,CONTAINS,24,0.0023652776,27
312,5645,CONTAINS,25,0.0023652776,26
312,5434,CONTAINS,26,0.0023652776,25
312,5349,CONTAINS,29,0.0018435047,22
312,5783,CONTAINS,30,0.0018435047,21
312,5423,CONTAINS,31,0.001839155,20
312,5784,CONTAINS,32,0.001839155,19
312,5430,CONTAINS,33,0.0018269323,18
312,5785,CONTAINS,34,0.0018166711,17
312,5786,CONTAINS,35,0.0018166711,16
312,5787,CONTAINS,36,0.0016814553,15
312,5318,CONTAINS,37,0.0016154657,14
312,5788,CONTAINS,38,0.0016154657,13
312,5789,CONTAINS,39,0.0016154657,12
312,5790,CONTAINS,40,0.0016154657,11
312,5791,CONTAINS,41,0.0016154657,10
312,5792,CONTAINS,42,0.0016154657,9
312,5793,CONTAINS,43,0.0016154657,8
312,5433,CONTAINS,44,0.0016097584,7
312,5794,CONTAINS,45,0.0016097584,6
312,5795,CONTAINS,46,0.0015957131,5
312,5796,CONTAINS,47,0.0015957131,4
312,5797,CONTAINS,48,0.0015957131,3
312,5798,CONTAINS,49,0.0015957131,2
312,5799,CONTAINS,50,0.0015957131,1
313,5800,CONTAINS,1,0.80901885,50
313,5392,CONTAINS,2,0.011655363,49
313,5801,CONTAINS,3,0.008576968,48
313,5802,CONTAINS,4,0.008189811,47
313,5434,CONTAINS,5,0.0075448602,46
313,5803,CONTAINS,6,0.0070871725,45
313,5804,CONTAINS,7,0.005508876,44
313,5805,CONTAINS,8,0.0050382707,43
313,5806,CONTAINS,9,0.004505929,42
313,5807,CONTAINS,10,0.004411797,41
313,5376,CONTAINS,11,0.004114929,40
313,5808,CONTAINS,12,0.0031376053,39
313,5809,CONTAINS,13,0.0030389356,38
313,5810,CONTAINS,14,0.0028527183,37
313,5811,CONTAINS,15,0.0028527183,36
313,5812,CONTAINS,16,0.0028527183,35
313,5813,CONTAINS,18,0.002240034,33
313,5814,CONTAINS,19,0.002107572,32
313,5815,CONTAINS,20,0.0020885388,31
313,5816,CONTAINS,21,0.0020570178,30
313,5817,CONTAINS,22,0.0019679011,29
313,5818,CONTAINS,23,0.0019679011,28
313,5819,CONTAINS,24,0.0019679011,27
313,5820,CONTAINS,25,0.0019609567,26
313,5821,CONTAINS,26,0.0019464622,25
313,5822,CONTAINS,27,0.0019212066,24
313,5823,CONTAINS,28,0.0018787393,23
313,5824,CONTAINS,29,0.001828016,22
313,5825,CONTAINS,30,0.0017580226,21
313,5826,CONTAINS,31,0.0015597022,20
313,5416,CONTAINS,32,0.0013252043,19
313,5692,CONTAINS,33,0.0012882332,18
313,5827,CONTAINS,34,0.0012869076,17
313,5828,CONTAINS,35,0.0012598636,16
313,5727,CONTAINS,36,0.001235723,15
313,5829,CONTAINS,37,0.001169421,14
313,5830,CONTAINS,38,0.0011636032,13
313,5831,CONTAINS,39,0.001108471,12
313,5832,CONTAINS,40,0.001030313,11
313,5833,CONTAINS,41,9.5873466E-4,10
313,5834,CONTAINS,42,8.447073E-4,9
313,5835,CONTAINS,43,8.4075506E-4,8
313,5836,CONTAINS,44,8.4075506E-4,7
313,5837,CONTAINS,45,8.37784E-4,6
313,5838,CONTAINS,46,8.37784E-4,5
313,5839,CONTAINS,47,8.2205096E-4,4
313,5840,CONTAINS,48,8.0746226E-4,3
313,5841,CONTAINS,49,8.0746226E-4,2
313,5842,CONTAINS,50,8.0677704E-4,1
314,5843,CONTAINS,1,0.5300558,50
314,5378,CONTAINS,2,0.10798371,49
314,5618,CONTAINS,3,0.04112899,48
314,5844,CONTAINS,4,0.04112899,47
314,5845,CONTAINS,5,0.03170076,46
314,5846,CONTAINS,6,0.03127304,45
314,5757,CONTAINS,7,0.012949937,44
314,5847,CONTAINS,8,0.012277791,43
314,5848,CONTAINS,10,0.010684102,41
314,5849,CONTAINS,11,0.010652583,40
314,5850,CONTAINS,12,0.009472779,39
314,5371,CONTAINS,13,0.00865513,38
314,5534,CONTAINS,16,0.0075461688,35
314,5689,CONTAINS,17,0.0058165626,34
314,5851,CONTAINS,19,0.0053844783,32
314,5852,CONTAINS,20,0.0051735584,31
314,5853,CONTAINS,21,0.0051553147,30
314,5854,CONTAINS,22,0.0051553147,29
314,5855,CONTAINS,23,0.0051104175,28
314,5856,CONTAINS,24,0.0051104175,27
314,5857,CONTAINS,25,0.0051104175,26
314,5858,CONTAINS,26,0.0049305013,25
314,5692,CONTAINS,27,0.004730638,24
314,5859,CONTAINS,28,0.004730638,23
314,5860,CONTAINS,29,0.0045014047,22
314,5380,CONTAINS,30,0.0045014047,21
314,5861,CONTAINS,31,0.004360587,20
314,5862,CONTAINS,32,0.004183767,19
314,5362,CONTAINS,33,0.004048187,18
314,5863,CONTAINS,34,0.0035562618,17
