:START_ID,:END_ID,:TYPE,score:double
81372,78582,SIMILAR_JACCARD,0.06043956043956044
81372,78591,SIMILAR_JACCARD,0.05719313682358117
81372,78534,SIMILAR_JACCARD,0.04960955443270556
81372,78524,SIMILAR_JACCARD,0.047939068100358424
81372,78559,SIMILAR_JACCARD,0.041741472172351884
81372,78561,SIMILAR_JACCARD,0.033702677746999074
81372,78520,SIMILAR_JACCARD,0.033118279569892474
81372,78605,SIMILAR_JACCARD,0.030973451327433628
81372,78512,SIMILAR_JACCARD,0.030688294607628234
81372,78579,SIMILAR_JACCARD,0.030290102389078498
81372,78602,SIMILAR_JACCARD,0.03022562792677735
81372,78533,SIMILAR_JACCARD,0.028609154929577465
81372,78545,SIMILAR_JACCARD,0.026052974381241857
81372,78595,SIMILAR_JACCARD,0.025560538116591928
81372,78551,SIMILAR_JACCARD,0.025423728813559324
81372,78597,SIMILAR_JACCARD,0.02502194907813872
81372,78508,SIMILAR_JACCARD,0.024771838331160364
81372,78557,SIMILAR_JACCARD,0.024051803885291396
81372,78543,SIMILAR_JACCARD,0.02288135593220339
81372,78517,SIMILAR_JACCARD,0.022135416666666668
81372,78549,SIMILAR_JACCARD,0.02145922746781116
81372,78603,SIMILAR_JACCARD,0.021285653469561516
81372,78555,SIMILAR_JACCARD,0.020346320346320345
81372,78509,SIMILAR_JACCARD,0.02014892685063513
81372,78565,SIMILAR_JACCARD,0.020042643923240937
81372,78578,SIMILAR_JACCARD,0.019982238010657193
81372,78539,SIMILAR_JACCARD,0.019674935842600515
81372,78607,SIMILAR_JACCARD,0.019443216968625717
81372,78594,SIMILAR_JACCARD,0.018711923411662314
81372,78564,SIMILAR_JACCARD,0.018469656992084433
81372,78575,SIMILAR_JACCARD,0.018245004344048653
81372,78566,SIMILAR_JACCARD,0.01771479185119575
81372,78569,SIMILAR_JACCARD,0.017094017094017096
81372,78560,SIMILAR_JACCARD,0.016791869200176758
81372,78586,SIMILAR_JACCARD,0.016079965232507605
81372,78554,SIMILAR_JACCARD,0.016040523427606587
81372,78530,SIMILAR_JACCARD,0.014840680925360105
81372,78604,SIMILAR_JACCARD,0.012674271229404309
81372,78556,SIMILAR_JACCARD,0.011864406779661017
81372,78562,SIMILAR_JACCARD,0.011111111111111112
81372,78542,SIMILAR_JACCARD,0.010300429184549357
81372,78527,SIMILAR_JACCARD,0.010156580617858655
81372,78584,SIMILAR_JACCARD,0.009189640768588136
81372,78537,SIMILAR_JACCARD,0.00917048770320967
81372,78592,SIMILAR_JACCARD,0.00903750564844103
81372,78601,SIMILAR_JACCARD,0.008875739644970414
81372,78514,SIMILAR_JACCARD,0.008528784648187633
81372,78526,SIMILAR_JACCARD,0.007572570466975179
81372,78567,SIMILAR_JACCARD,0.007475083056478406
81372,78600,SIMILAR_JACCARD,0.007286755250750107
81372,78546,SIMILAR_JACCARD,0.005742049469964664
81372,78513,SIMILAR_JACCARD,0.005644811115935736
81372,78583,SIMILAR_JACCARD,0.005562687205819427
81372,78573,SIMILAR_JACCARD,0.0055579307396323215
81372,78553,SIMILAR_JACCARD,0.004727116458960034
81372,78558,SIMILAR_JACCARD,0.004643309413254538
81372,78535,SIMILAR_JACCARD,0.004602510460251046
81372,78541,SIMILAR_JACCARD,0.004543577034283354
81372,78519,SIMILAR_JACCARD,0.0037862852334875894
81372,78606,SIMILAR_JACCARD,0.0035288928098809
81372,78576,SIMILAR_JACCARD,0.0034965034965034965
81372,78525,SIMILAR_JACCARD,0.0034100596760443308
81372,78510,SIMILAR_JACCARD,0.003404255319148936
81372,78540,SIMILAR_JACCARD,0.003391267486222976
81372,78577,SIMILAR_JACCARD,0.00336417157275021
81372,78572,SIMILAR_JACCARD,0.0033003300330033004
81372,78522,SIMILAR_JACCARD,0.002583979328165375
81372,78532,SIMILAR_JACCARD,0.0025499362515937103
81372,78538,SIMILAR_JACCARD,0.002077274615704196
81372,78589,SIMILAR_JACCARD,0.0020729684908789387
81372,78529,SIMILAR_JACCARD,8.583690987124463E-4
81372,78515,SIMILAR_JACCARD,8.285004142502071E-4
81372,78588,SIMILAR_JACCARD,8.261049153242462E-4
81373,78545,SIMILAR_JACCARD,0.03766816143497758
81373,78524,SIMILAR_JACCARD,0.03619909502262444
81373,78517,SIMILAR_JACCARD,0.03593890386343217
81373,78537,SIMILAR_JACCARD,0.034904013961605584
81373,78520,SIMILAR_JACCARD,0.03292361720807726
81373,78567,SIMILAR_JACCARD,0.03213200173686496
81373,78591,SIMILAR_JACCARD,0.032003507233669445
81373,78534,SIMILAR_JACCARD,0.03136531365313653
81373,78512,SIMILAR_JACCARD,0.03136200716845878
81373,78508,SIMILAR_JACCARD,0.029424877396344182
81373,78607,SIMILAR_JACCARD,0.028701594533029614
81373,78569,SIMILAR_JACCARD,0.027777777777777776
81373,78562,SIMILAR_JACCARD,0.02722658052607291
81373,78551,SIMILAR_JACCARD,0.02552415679124886
81373,78586,SIMILAR_JACCARD,0.0232454179704962
81373,78553,SIMILAR_JACCARD,0.021875
81373,78579,SIMILAR_JACCARD,0.021148036253776436
81373,78533,SIMILAR_JACCARD,0.020517395182872437
81373,78580,SIMILAR_JACCARD,0.01914992993928071
81373,78595,SIMILAR_JACCARD,0.01912568306010929
81373,78566,SIMILAR_JACCARD,0.019030357951971
81373,78560,SIMILAR_JACCARD,0.019004524886877826
81373,78594,SIMILAR_JACCARD,0.018666666666666668
81373,78561,SIMILAR_JACCARD,0.018604651162790697
81373,78539,SIMILAR_JACCARD,0.01831661578717837
81373,78509,SIMILAR_JACCARD,0.01831174631531934
81373,78541,SIMILAR_JACCARD,0.01794105083297736
81373,78603,SIMILAR_JACCARD,0.017756604590731917
81373,78555,SIMILAR_JACCARD,0.01763668430335097
81373,78584,SIMILAR_JACCARD,0.0176268271711092
81373,78597,SIMILAR_JACCARD,0.017356475300400534
81373,78575,SIMILAR_JACCARD,0.017287234042553192
81373,78577,SIMILAR_JACCARD,0.016971279373368148
81373,78605,SIMILAR_JACCARD,0.016941596076683014
81373,78550,SIMILAR_JACCARD,0.016052060737527116
81373,78525,SIMILAR_JACCARD,0.014971378247468076
81373,78565,SIMILAR_JACCARD,0.014724989172802079
81373,78593,SIMILAR_JACCARD,0.014598540145985401
81373,78564,SIMILAR_JACCARD,0.014317673378076063
81373,78559,SIMILAR_JACCARD,0.013833110218652387
81373,78530,SIMILAR_JACCARD,0.013808463251670379
81373,78602,SIMILAR_JACCARD,0.013681060282171868
81373,78554,SIMILAR_JACCARD,0.013321873657069187
81373,78519,SIMILAR_JACCARD,0.013003901170351105
81373,78570,SIMILAR_JACCARD,0.012698412698412698
81373,78578,SIMILAR_JACCARD,0.012612612612612612
81373,78547,SIMILAR_JACCARD,0.012329370321444297
81373,78600,SIMILAR_JACCARD,0.012318521777386713
81373,78573,SIMILAR_JACCARD,0.011418533157663592
81373,78549,SIMILAR_JACCARD,0.011279826464208243
81373,78557,SIMILAR_JACCARD,0.011209715086408221
81373,78568,SIMILAR_JACCARD,0.011125945705384957
81373,78582,SIMILAR_JACCARD,0.01069995541685243
81373,78527,SIMILAR_JACCARD,0.010371650821089023
81373,78514,SIMILAR_JACCARD,0.008710801393728223
81373,78601,SIMILAR_JACCARD,0.008193186718413108
81373,78546,SIMILAR_JACCARD,0.007688828584350972
81373,78596,SIMILAR_JACCARD,0.006628369421122404
81373,78542,SIMILAR_JACCARD,0.005671902268760907
81373,78543,SIMILAR_JACCARD,0.005099872503187421
81373,78558,SIMILAR_JACCARD,0.0047413793103448275
81373,78535,SIMILAR_JACCARD,0.004698846646732166
81373,78518,SIMILAR_JACCARD,0.004403346543372964
81373,78510,SIMILAR_JACCARD,0.00391304347826087
81373,78589,SIMILAR_JACCARD,0.002964845404489623
81373,78522,SIMILAR_JACCARD,0.0026396832380114386
81373,78515,SIMILAR_JACCARD,0.0025412960609911056
81373,78587,SIMILAR_JACCARD,0.0017233950883239983
81373,78588,SIMILAR_JACCARD,0.0016877637130801688
81374,78543,SIMILAR_JACCARD,0.10430839002267574
81374,78582,SIMILAR_JACCARD,0.10080075365049458
81374,78591,SIMILAR_JACCARD,0.08699551569506726
