:START_ID,:END_ID,:TYPE,rank:long,score:double,weight:long
74463,74582,CONTAINS,33,0.0015156355,18
74463,74624,CONTAINS,34,0.001320614,17
74463,74625,CONTAINS,35,0.001320614,16
74463,74626,CONTAINS,36,0.0013200761,15
74463,74627,CONTAINS,37,0.0012481163,14
74463,74628,CONTAINS,38,0.0011928299,13
74463,74629,CONTAINS,39,0.0011653531,12
74463,74630,CONTAINS,40,0.0011653531,11
74463,74631,CONTAINS,41,0.0011595559,10
74463,74632,CONTAINS,42,0.0011085768,9
74463,74633,CONTAINS,43,0.0011055815,8
74463,74634,CONTAINS,44,0.0010948866,7
74463,74635,CONTAINS,45,0.0010626016,6
74463,74636,CONTAINS,46,0.0010576315,5
74463,74594,CONTAINS,47,9.369425E-4,4
74463,74637,CONTAINS,48,9.369425E-4,3
74463,74638,CONTAINS,49,9.257039E-4,2
74463,74639,CONTAINS,50,9.2208403E-4,1
74464,74640,CONTAINS,1,0.8017601,50
74464,74569,CONTAINS,2,0.031144446,49
74464,74641,CONTAINS,3,0.023632554,48
74464,74565,CONTAINS,4,0.010699046,47
74464,74642,CONTAINS,5,0.008987425,46
74464,74643,CONTAINS,6,0.008090521,45
74464,74644,CONTAINS,7,0.007673538,44
74464,74645,CONTAINS,8,0.0055411104,43
74464,74646,CONTAINS,9,0.0050942465,42
74464,74594,CONTAINS,10,0.004685954,41
74464,74647,CONTAINS,11,0.004138474,40
74464,74648,CONTAINS,12,0.004138474,39
74464,74649,CONTAINS,13,0.003265288,38
74464,74650,CONTAINS,14,0.0032227838,37
74464,74651,CONTAINS,16,0.0026796907,35
74464,74652,CONTAINS,17,0.002617271,34
74464,74653,CONTAINS,18,0.0024286672,33
74464,74654,CONTAINS,19,0.0023463857,32
74464,74655,CONTAINS,20,0.0020917146,31
74464,74656,CONTAINS,21,0.0020304697,30
74464,74657,CONTAINS,22,0.0017766658,29
74464,74615,CONTAINS,23,0.0017766658,28
74464,74658,CONTAINS,24,0.0015509119,27
74464,74659,CONTAINS,25,0.0015509119,26
74464,74660,CONTAINS,26,0.0015474388,25
74464,74573,CONTAINS,27,0.0015474388,24
74464,74661,CONTAINS,28,0.0015073824,23
74464,74596,CONTAINS,29,0.0014078541,22
74464,74570,CONTAINS,31,0.001300563,20
74464,74583,CONTAINS,32,0.0012917158,19
74464,74662,CONTAINS,33,0.0012911217,18
74464,74663,CONTAINS,34,0.0012323706,17
74464,74664,CONTAINS,35,0.0012013349,16
74464,74665,CONTAINS,36,0.0011956672,15
74464,74629,CONTAINS,37,0.0011884938,14
74464,74666,CONTAINS,39,0.0011862422,12
74464,74667,CONTAINS,41,0.0010945533,10
74464,74668,CONTAINS,42,0.0010503511,9
74464,74669,CONTAINS,43,0.0010502313,8
74464,74670,CONTAINS,44,0.0010502313,7
74464,74671,CONTAINS,45,0.0010402409,6
74464,74672,CONTAINS,46,0.0010387346,5
74464,74673,CONTAINS,47,9.635622E-4,4
74464,74674,CONTAINS,48,9.624329E-4,3
74464,74675,CONTAINS,49,9.624329E-4,2
74464,74676,CONTAINS,50,9.51054E-4,1
74465,74677,CONTAINS,1,0.66844887,50
74465,74678,CONTAINS,2,0.076620944,49
74465,74679,CONTAINS,3,0.046024323,48
74465,74680,CONTAINS,4,0.026788302,47
74465,74681,CONTAINS,5,0.014285508,46
74465,74682,CONTAINS,6,0.014285508,45
74465,74584,CONTAINS,7,0.0111220395,44
74465,74683,CONTAINS,8,0.0105570145,43
74465,74684,CONTAINS,9,0.009774601,42
74465,74569,CONTAINS,10,0.009655546,41
74465,74629,CONTAINS,11,0.009655546,40
74465,74671,CONTAINS,12,0.009655546,39
74465,74685,CONTAINS,13,0.008939335,38
74465,74686,CONTAINS,14,0.008939335,37
74465,74687,CONTAINS,15,0.008506929,36
74465,74688,CONTAINS,16,0.006723266,35
74465,74689,CONTAINS,17,0.006723266,34
74465,74690,CONTAINS,18,0.005786172,33
74465,74691,CONTAINS,19,0.005715549,32
74465,74692,CONTAINS,20,0.005290769,31
74465,74693,CONTAINS,21,0.005290769,30
74465,74694,CONTAINS,22,0.0047087325,29
74465,74695,CONTAINS,23,0.0047087325,28
74465,74696,CONTAINS,24,0.00397727,27
74465,74585,CONTAINS,25,0.0033691113,26
74465,74697,CONTAINS,26,0.0029594626,25
74465,74698,CONTAINS,27,0.0029594626,24
74465,74699,CONTAINS,28,0.0029594626,23
74465,74700,CONTAINS,29,0.0027843195,22
74465,74701,CONTAINS,30,0.0027843195,21
74465,74702,CONTAINS,31,0.0,20
74465,74703,CONTAINS,32,0.0,19
74465,74704,CONTAINS,33,0.0,18
74465,74705,CONTAINS,34,0.0,17
74465,74706,CONTAINS,35,0.0,16
74465,74707,CONTAINS,36,0.0,15
74465,74708,CONTAINS,37,0.0,14
74465,74709,CONTAINS,38,0.0,13
74465,74710,CONTAINS,39,0.0,12
74465,74711,CONTAINS,40,0.0,11
74465,74712,CONTAINS,41,0.0,10
74465,74713,CONTAINS,42,0.0,9
74465,74714,CONTAINS,43,0.0,8
74465,74715,CONTAINS,44,0.0,7
74465,74716,CONTAINS,45,0.0,6
74465,74717,CONTAINS,50,0.0,1
74466,74718,CONTAINS,1,0.7245504,50
74466,74629,CONTAINS,2,0.02226747,49
74466,74719,CONTAINS,3,0.017294686,48
74466,74720,CONTAINS,4,0.015207207,47
74466,74721,CONTAINS,5,0.014061377,46
74466,74678,CONTAINS,6,0.013555265,45
74466,74722,CONTAINS,7,0.010843546,44
74466,74723,CONTAINS,8,0.010363571,43
74466,74724,CONTAINS,9,0.009198507,42
74466,74725,CONTAINS,10,0.008292792,41
74466,74726,CONTAINS,11,0.0072871842,40
74466,74573,CONTAINS,12,0.006940031,39
74466,74727,CONTAINS,15,0.0046525784,36
74466,74728,CONTAINS,16,0.004492963,35
74466,74585,CONTAINS,18,0.003947068,33
74466,74689,CONTAINS,19,0.0038988558,32
74466,74686,CONTAINS,21,0.00360889,30
74466,74671,CONTAINS,22,0.0036003806,29
74466,74729,CONTAINS,23,0.0035643736,28
74466,74730,CONTAINS,24,0.0035643736,27
74466,74731,CONTAINS,25,0.0034207208,26
74466,74685,CONTAINS,26,0.003297258,25
74466,74732,CONTAINS,27,0.003297258,24
74466,74651,CONTAINS,28,0.0032918493,23
74466,74733,CONTAINS,29,0.0031627337,22
74466,74734,CONTAINS,30,0.0031627337,21
74466,74695,CONTAINS,31,0.0031396982,20
74466,74735,CONTAINS,32,0.0031321906,19
74466,74736,CONTAINS,33,0.0031321906,18
74466,74583,CONTAINS,34,0.0031310958,17
74466,74737,CONTAINS,35,0.0027513634,16
74466,74738,CONTAINS,38,0.0026568717,13
74466,74739,CONTAINS,39,0.002522097,12
74466,74589,CONTAINS,42,0.002273719,9
74466,74740,CONTAINS,43,0.0021336328,8
74466,74741,CONTAINS,44,0.0018696588,7
74466,74742,CONTAINS,45,0.0018696588,6
74466,74743,CONTAINS,46,0.0018560311,5
74466,74744,CONTAINS,47,0.0018509419,4
74466,74627,CONTAINS,48,0.0017338903,3
74466,74745,CONTAINS,49,0.0017338903,2
74466,74746,CONTAINS,50,0.0017092921,1
74467,74747,CONTAINS,1,0.8195656,50
74467,74566,CONTAINS,2,0.011033758,49
74467,74573,CONTAINS,3,0.008786368,48
74467,74583,CONTAINS,4,0.005898159,47
74467,74748,CONTAINS,5,0.004421801,46
74467,74749,CONTAINS,7,0.0033915986,44
74467,74587,CONTAINS,9,0.0028142624,42
74467,74582,CONTAINS,10,0.0024546527,41
74467,74596,CONTAINS,12,0.0022201056,39
74467,74750,CONTAINS,13,0.0021300684,38
74467,74637,CONTAINS,14,0.0021109972,37
74467,74570,CONTAINS,15,0.002104209,36
74467,74751,CONTAINS,16,0.002003366,35
74467,74585,CONTAINS,17,0.0019859925,34
74467,74569,CONTAINS,18,0.0016952206,33
74467,74752,CONTAINS,21,0.0015896009,30
74467,74689,CONTAINS,22,0.0015706706,29
74467,74753,CONTAINS,25,0.0015335546,26
74467,74698,CONTAINS,26,0.001495611,25
74467,74754,CONTAINS,27,0.0013821183,24
74467,74755,CONTAINS,28,0.0013215455,23
74467,74756,CONTAINS,29,0.0012843601,22
74467,74629,CONTAINS,30,0.0012647475,21
74467,74757,CONTAINS,31,0.0012482813,20
74467,74758,CONTAINS,32,0.0012464556,19
74467,74759,CONTAINS,33,0.0012454093,18
74467,74760,CONTAINS,35,0.0011535807,16
74467,74564,CONTAINS,37,0.0011318846,14
74467,74761,CONTAINS,38,0.0011300992,13
74467,74598,CONTAINS,40,0.0010353145,11
74467,74762,CONTAINS,41,0.0010332428,10
74467,74763,CONTAINS,42,0.0010132691,9
74467,74685,CONTAINS,43,0.0010046648,8
74467,74764,CONTAINS,44,0.0010019104,7
74467,74765,CONTAINS,45,9.977714E-4,6
74467,74766,CONTAINS,46,9.94691E-4,5
74467,74767,CONTAINS,48,9.193653E-4,3
74467,74768,CONTAINS,49,9.193653E-4,2
74468,74769,CONTAINS,1,0.52418035,50
74468,74582,CONTAINS,2,0.033030726,49
74468,74583,CONTAINS,3,0.032313783,48
74468,74584,CONTAINS,4,0.029068744,47
74468,74598,CONTAINS,5,0.021318952,46
74468,74589,CONTAINS,6,0.019690396,45
74468,74770,CONTAINS,7,0.018747913,44
74468,74771,CONTAINS,8,0.018747913,43
74468,74772,CONTAINS,9,0.018747913,42
74468,74773,CONTAINS,11,0.013862547,40
74468,74696,CONTAINS,12,0.01034255,39
74468,74685,CONTAINS,13,0.009337882,38
74468,74774,CONTAINS,14,0.009032605,37
74468,74643,CONTAINS,15,0.009032605,36
74468,74775,CONTAINS,16,0.009032605,35
74468,74776,CONTAINS,17,0.00868358,34
74468,74777,CONTAINS,18,0.007960562,33
74468,74573,CONTAINS,19,0.0073152455,32
74468,74778,CONTAINS,20,0.006670049,31
74468,74779,CONTAINS,21,0.006084807,30
74468,74780,CONTAINS,22,0.006084807,29
74468,74603,CONTAINS,23,0.0053458475,28
74468,74691,CONTAINS,24,0.0050542997,27
74468,74781,CONTAINS,25,0.0047760974,26
74468,74627,CONTAINS,26,0.0042511714,25
74468,74782,CONTAINS,29,0.0039762775,22
74468,74783,CONTAINS,30,0.003877739,21
74468,74784,CONTAINS,32,0.0038097699,19
74468,74585,CONTAINS,33,0.003611475,18
74468,74684,CONTAINS,34,0.0034063393,17
74468,74748,CONTAINS,35,0.0034063393,16
74468,74596,CONTAINS,36,0.0034063393,15
74468,74569,CONTAINS,37,0.00326541,14
74468,74785,CONTAINS,41,0.0026392366,10
74468,74786,CONTAINS,42,0.0026392366,9
74468,74787,CONTAINS,43,0.0026084674,8
74468,74788,CONTAINS,44,0.0025579806,7
74468,74789,CONTAINS,45,0.0024732915,6
74468,74730,CONTAINS,46,0.002421473,5
74468,74790,CONTAINS,47,0.0023182153,4
74468,74791,CONTAINS,48,0.0023182153,3
74468,74792,CONTAINS,49,0.0023182153,2
74468,74793,CONTAINS,50,0.0022979875,1
74469,74794,CONTAINS,1,0.8342194,50
74469,74795,CONTAINS,2,0.01179774,49
74469,74796,CONTAINS,3,0.0082544675,48
74469,74601,CONTAINS,4,0.008169079,47
74469,74797,CONTAINS,5,0.006418584,46
74469,74637,CONTAINS,6,0.0055325786,45
74469,74585,CONTAINS,7,0.004312874,44
74469,74584,CONTAINS,8,0.004301095,43
74469,74798,CONTAINS,9,0.0037847452,42
74469,74569,CONTAINS,10,0.0033034594,41
74469,74733,CONTAINS,11,0.0032918185,40
74469,74629,CONTAINS,12,0.003105785,39
74469,74799,CONTAINS,13,0.0028843845,38
74469,74800,CONTAINS,14,0.0028791064,37
74469,74801,CONTAINS,15,0.0027253723,36
74469,74734,CONTAINS,16,0.0026385058,35
74469,74802,CONTAINS,17,0.0024276858,34
74469,74803,CONTAINS,18,0.0024276858,33
74469,74630,CONTAINS,19,0.0023180596,32
74469,74804,CONTAINS,20,0.0023180596,31
74469,74805,CONTAINS,21,0.0019517118,30
74469,74806,CONTAINS,24,0.001455762,27
74469,74767,CONTAINS,25,0.0014500723,26
74469,74807,CONTAINS,26,0.0013923469,25
74469,74808,CONTAINS,27,0.001370815,24
74469,74809,CONTAINS,28,0.001370815,23
74469,74810,CONTAINS,29,0.001370815,22
74469,74811,CONTAINS,30,0.0013131999,21
74469,74573,CONTAINS,31,0.0012937748,20
74469,74643,CONTAINS,32,0.0012632088,19
74469,74812,CONTAINS,34,0.0011597971,17
74469,74689,CONTAINS,38,0.0010877864,13
74469,74813,CONTAINS,40,0.0010216461,11
74469,74814,CONTAINS,41,9.940353E-4,10
74469,74671,CONTAINS,42,9.90523E-4,9
74469,74583,CONTAINS,43,9.883048E-4,8
74469,74582,CONTAINS,44,9.782279E-4,7
74469,74760,CONTAINS,45,9.469076E-4,6
74469,74815,CONTAINS,50,8.7145047E-4,1
74470,74816,CONTAINS,1,0.8388492,50
74470,74817,CONTAINS,2,0.006330329,49
74470,74818,CONTAINS,3,0.0061431467,48
74470,74819,CONTAINS,4,0.0053474517,47
74470,74820,CONTAINS,5,0.0046908804,46
74470,74596,CONTAINS,6,0.004638594,45
74470,74821,CONTAINS,7,0.004062807,44
74470,74822,CONTAINS,8,0.0032909927,43
74470,74823,CONTAINS,9,0.003039852,42
74470,74824,CONTAINS,10,0.0030397528,41
74470,74825,CONTAINS,11,0.002651333,40
74470,74826,CONTAINS,12,0.0026007942,39
74470,74827,CONTAINS,13,0.002303266,38
74470,74583,CONTAINS,14,0.0018628049,37
74470,74828,CONTAINS,15,0.0017808635,36
74470,74829,CONTAINS,16,0.0017653834,35
74470,74689,CONTAINS,17,0.0017591516,34
74470,74830,CONTAINS,18,0.0017406858,33
74470,74686,CONTAINS,19,0.0017001617,32
74470,74601,CONTAINS,20,0.0016773544,31
74470,74733,CONTAINS,21,0.001612241,30
74470,74763,CONTAINS,22,0.0015410823,29
74470,74831,CONTAINS,23,0.0014815474,28
74470,74832,CONTAINS,24,0.0014815474,27
74470,74833,CONTAINS,25,0.0013622427,26
74470,74834,CONTAINS,26,0.0013512302,25
74470,74585,CONTAINS,27,0.0012484833,24
74470,74835,CONTAINS,28,0.0012296352,23
74470,74836,CONTAINS,31,0.0012124727,20
74470,74573,CONTAINS,32,0.0011744438,19
74470,74699,CONTAINS,33,0.0010913999,18
74470,74688,CONTAINS,34,0.0010800827,17
74470,74837,CONTAINS,35,0.0010800827,16
74470,74838,CONTAINS,36,0.0010767485,15
74470,74839,CONTAINS,37,0.0010767485,14
74470,74570,CONTAINS,38,0.0010415054,13
74470,74840,CONTAINS,40,9.816962E-4,11
74470,74841,CONTAINS,41,9.770641E-4,10
74470,74842,CONTAINS,42,9.617061E-4,9
74470,74843,CONTAINS,43,9.223811E-4,8
74470,74844,CONTAINS,44,9.072484E-4,7
74470,74845,CONTAINS,45,8.033875E-4,6
74470,74846,CONTAINS,46,7.5725507E-4,5
74470,74749,CONTAINS,47,7.3370483E-4,4
74470,74847,CONTAINS,48,7.0495653E-4,3
74470,74700,CONTAINS,49,6.825121E-4,2
74470,74624,CONTAINS,50,6.7897275E-4,1
74471,74848,CONTAINS,1,0.70716506,50
74471,74849,CONTAINS,2,0.020814078,49
74471,74569,CONTAINS,3,0.015343969,48
74471,74850,CONTAINS,4,0.013859426,47
74471,74596,CONTAINS,5,0.007772175,46
74471,74713,CONTAINS,6,0.0071087414,45
74471,74612,CONTAINS,7,0.0068472247,44
74471,74851,CONTAINS,8,0.0054909205,43
74471,74676,CONTAINS,9,0.0054909205,42
74471,74577,CONTAINS,10,0.0050482056,41
74471,74852,CONTAINS,11,0.0044021863,40
74471,74644,CONTAINS,12,0.004318465,39
74471,74853,CONTAINS,13,0.0042103804,38
74471,74854,CONTAINS,14,0.003845062,37
74471,74748,CONTAINS,15,0.0035688512,36
74471,74570,CONTAINS,16,0.0033902288,35
74471,74573,CONTAINS,17,0.0031552415,34
74471,74591,CONTAINS,18,0.0030039598,33
74471,74855,CONTAINS,19,0.0028199335,32
74471,74856,CONTAINS,20,0.0026166365,31
74471,74857,CONTAINS,21,0.0026046913,30
74471,74858,CONTAINS,22,0.002456537,29
74471,74621,CONTAINS,23,0.0023952802,28
74471,74660,CONTAINS,24,0.0023952802,27
74471,74859,CONTAINS,25,0.002286915,26
74471,74571,CONTAINS,26,0.0022694576,25
74471,74860,CONTAINS,27,0.0022375393,24
74471,74598,CONTAINS,28,0.0021917163,23
74471,74861,CONTAINS,30,0.002145591,21
74471,74862,CONTAINS,31,0.0021380158,20
74471,74863,CONTAINS,32,0.0020967145,19
74471,74864,CONTAINS,33,0.0020967145,18
74471,74865,CONTAINS,34,0.0020967145,17
74471,74866,CONTAINS,35,0.0019494937,16
74471,74867,CONTAINS,36,0.001625714,15
74471,74868,CONTAINS,39,0.0015604559,12
74471,74869,CONTAINS,41,0.0011920574,10
74471,74870,CONTAINS,42,0.0011816346,9
74471,74589,CONTAINS,44,0.001121866,7
74471,74871,CONTAINS,45,0.001110171,6
74471,74583,CONTAINS,46,0.0010983235,5
74471,74872,CONTAINS,48,0.0010606725,3
74472,74873,CONTAINS,1,0.80948466,50
74472,74874,CONTAINS,2,0.01946677,49
74472,74875,CONTAINS,3,0.008945009,48
74472,74678,CONTAINS,4,0.008249184,47
74472,74852,CONTAINS,5,0.0072519844,46
74472,74741,CONTAINS,6,0.005734182,45
74472,74601,CONTAINS,7,0.005658202,44
74472,74876,CONTAINS,8,0.0055197235,43
74472,74795,CONTAINS,9,0.0054707434,42
74472,74877,CONTAINS,10,0.0046346583,41
74472,74569,CONTAINS,11,0.0044471626,40
74472,74759,CONTAINS,12,0.00433165,39
74472,74878,CONTAINS,13,0.004296729,38
74472,74596,CONTAINS,14,0.003937987,37
74472,74879,CONTAINS,15,0.003927221,36
74472,74804,CONTAINS,16,0.003927221,35
74472,74594,CONTAINS,17,0.003472341,34
74472,74637,CONTAINS,18,0.0034601009,33
74472,74812,CONTAINS,19,0.0032001033,32
74472,74880,CONTAINS,20,0.0030750749,31
74472,74881,CONTAINS,21,0.0025670642,30
74472,74603,CONTAINS,22,0.0023499355,29
74472,74882,CONTAINS,23,0.0023499355,28
74472,74883,CONTAINS,24,0.0023499355,27
74472,74884,CONTAINS,25,0.0022876111,26
74472,74584,CONTAINS,26,0.0021090962,25
74472,74885,CONTAINS,27,0.001882659,24
74472,74886,CONTAINS,28,0.0018176776,23
74472,74887,CONTAINS,29,0.001706745,22
74472,74629,CONTAINS,30,0.0015059655,21
74472,74582,CONTAINS,31,0.0014844453,20
74472,74695,CONTAINS,32,0.0014792021,19
74472,74694,CONTAINS,33,0.0014770607,18
74472,74585,CONTAINS,34,0.0014269901,17
74472,74888,CONTAINS,37,0.00141409,14
74472,74889,CONTAINS,39,0.0013068359,12
74472,74643,CONTAINS,40,0.0013039082,11
74472,74721,CONTAINS,41,0.0011835874,10
74472,74890,CONTAINS,42,0.0011835874,9
74472,74891,CONTAINS,45,0.0010910117,6
74472,74892,CONTAINS,48,0.0010100978,3
74472,74686,CONTAINS,49,9.950789E-4,2
74472,74833,CONTAINS,50,9.564924E-4,1
74473,74893,CONTAINS,1,0.769021,50
74473,74680,CONTAINS,2,0.02177233,49
74473,74637,CONTAINS,3,0.016339125,48
74473,74894,CONTAINS,4,0.014033256,47
74473,74895,CONTAINS,5,0.010022663,46
74473,74584,CONTAINS,6,0.009837456,45
74473,74679,CONTAINS,7,0.009710312,44
74473,74683,CONTAINS,8,0.008662939,43
74473,74896,CONTAINS,9,0.007892982,42
74473,74897,CONTAINS,10,0.007892982,41
74473,74691,CONTAINS,11,0.0069582355,40
74473,74898,CONTAINS,12,0.006714331,39
74473,74899,CONTAINS,13,0.0062618926,38
74473,74900,CONTAINS,14,0.0062618926,37
74473,74901,CONTAINS,15,0.006182826,36
74473,74902,CONTAINS,16,0.004553099,35
74473,74903,CONTAINS,17,0.0035715634,34
74473,74589,CONTAINS,18,0.003410214,33
74473,74763,CONTAINS,19,0.003410214,32
74473,74689,CONTAINS,20,0.003410214,31
74473,74596,CONTAINS,21,0.0029960417,30
74473,74904,CONTAINS,22,0.0025327536,29
74473,74585,CONTAINS,23,0.0025232201,28
74473,74905,CONTAINS,24,0.0023184733,27
74473,74833,CONTAINS,26,0.002303075,25
74473,74906,CONTAINS,28,0.002290148,23
74473,74685,CONTAINS,29,0.0021460154,22
74473,74907,CONTAINS,30,0.002119793,21
74473,74908,CONTAINS,31,0.002119793,20
74473,74909,CONTAINS,32,0.0020294574,19
74473,74639,CONTAINS,33,0.0020294574,18
74473,74749,CONTAINS,34,0.0020294574,17
74473,74686,CONTAINS,35,0.0020117601,16
74473,74693,CONTAINS,36,0.0020009442,15
74473,74910,CONTAINS,37,0.0018754567,14
74473,74601,CONTAINS,38,0.0018620784,13
74473,74598,CONTAINS,39,0.0018620784,12
74473,74911,CONTAINS,40,0.0018620784,11
74473,74912,CONTAINS,41,0.001771745,10
74473,74913,CONTAINS,42,0.001771745,9
74473,74914,CONTAINS,43,0.001771745,8
74473,74915,CONTAINS,44,0.001771745,7
74473,74630,CONTAINS,45,0.0014032521,6
74473,74578,CONTAINS,46,0.0014032521,5
74473,74916,CONTAINS,47,0.0014032521,4
74473,74917,CONTAINS,48,0.0012039688,3
74473,74918,CONTAINS,49,0.0011997145,2
74473,74919,CONTAINS,50,0.001189245,1
74474,74920,CONTAINS,1,0.757315,50
74474,74678,CONTAINS,2,0.049358197,49
74474,74720,CONTAINS,3,0.025998263,48
74474,74622,CONTAINS,4,0.020453317,47
74474,74921,CONTAINS,5,0.018899942,46
74474,74922,CONTAINS,6,0.0097750975,45
74474,74923,CONTAINS,7,0.006324947,44
74474,74924,CONTAINS,8,0.0062446557,43
74474,74573,CONTAINS,9,0.0057306415,42
74474,74599,CONTAINS,10,0.0055545983,41
74474,74925,CONTAINS,11,0.0054868334,40
74474,74926,CONTAINS,12,0.0054868334,39
74474,74927,CONTAINS,13,0.0054469355,38
74474,74762,CONTAINS,14,0.0054339324,37
74474,74928,CONTAINS,15,0.005034997,36
74474,74929,CONTAINS,16,0.005034997,35
74474,74930,CONTAINS,17,0.004859074,34
74474,74563,CONTAINS,18,0.0047741956,33
74474,74931,CONTAINS,19,0.0037957695,32
74474,74932,CONTAINS,20,0.0037957695,31
74474,74933,CONTAINS,21,0.003667868,30
74474,74934,CONTAINS,22,0.0032457442,29
74474,74935,CONTAINS,23,0.0032457442,28
74474,74936,CONTAINS,24,0.0031827423,27
74474,74937,CONTAINS,25,0.0030253052,26
74474,74938,CONTAINS,27,0.0026575055,24
74474,74939,CONTAINS,28,0.0023790528,23
74474,74581,CONTAINS,29,0.0022444036,22
74474,74876,CONTAINS,30,0.0022444036,21
74474,74940,CONTAINS,32,0.0016651786,19
74474,74941,CONTAINS,33,0.0015708928,18
74474,74942,CONTAINS,34,0.0015708928,17
74474,74943,CONTAINS,35,9.840586E-4,16
74474,74944,CONTAINS,36,0.0,15
74474,74945,CONTAINS,37,0.0,14
74474,74946,CONTAINS,38,0.0,13
74474,74947,CONTAINS,39,0.0,12
74474,74948,CONTAINS,40,0.0,11
74474,74949,CONTAINS,41,0.0,10
74474,74950,CONTAINS,42,0.0,9
74474,74715,CONTAINS,43,0.0,8
74474,74951,CONTAINS,44,0.0,7
74474,74952,CONTAINS,46,0.0,5
74474,74717,CONTAINS,47,0.0,4
74474,74953,CONTAINS,48,0.0,3
74474,74954,CONTAINS,50,0.0,1
74475,74955,CONTAINS,1,0.66637063,50
74475,74795,CONTAINS,2,0.105152875,49
74475,74585,CONTAINS,3,0.05082728,48
74475,74569,CONTAINS,4,0.012363635,47
74475,74673,CONTAINS,5,0.010470109,46
74475,74956,CONTAINS,6,0.0059817997,45
74475,74573,CONTAINS,7,0.0037775284,44
74475,74812,CONTAINS,8,0.0034949097,43
74475,74957,CONTAINS,9,0.0033972869,42
74475,74958,CONTAINS,10,0.0032916819,41
74475,74959,CONTAINS,11,0.0032827633,40
74475,74960,CONTAINS,12,0.0031030057,39
74475,74819,CONTAINS,13,0.002792089,38
74475,74961,CONTAINS,14,0.0025079357,37
74475,74962,CONTAINS,15,0.0016825742,36
74475,74963,CONTAINS,17,0.001627413,34
74475,74749,CONTAINS,18,0.0016038445,33
74475,74964,CONTAINS,19,0.0015443313,32
74475,74965,CONTAINS,20,0.0014883085,31
74475,74966,CONTAINS,21,0.0014300048,30
74475,74678,CONTAINS,23,0.0011633389,28
74475,74643,CONTAINS,25,0.0011095251,26
74475,74629,CONTAINS,29,9.367011E-4,22
74475,74967,CONTAINS,32,9.141196E-4,19
