:START_ID,:END_ID,:TYPE,rank:long,score:double,weight:long
0,980,CONTAINS,1,0.79256696,50
0,981,CONTAINS,2,0.0062241503,49
0,982,CONTAINS,3,0.005869794,48
0,983,CONTAINS,4,0.0048803855,47
0,984,CONTAINS,5,0.0045639845,46
0,985,CONTAINS,6,0.004342553,45
0,986,CONTAINS,7,0.0040064445,44
0,987,CONTAINS,8,0.0038209667,43
0,988,CONTAINS,9,0.0036090915,42
0,989,CONTAINS,10,0.0034232752,41
0,990,CONTAINS,11,0.0028257617,40
0,991,CONTAINS,12,0.0027171038,39
0,992,CONTAINS,13,0.0023882529,38
0,993,CONTAINS,14,0.0022168062,37
0,994,CONTAINS,15,0.0020299826,36
0,995,CONTAINS,16,0.0018075233,35
0,996,CONTAINS,18,0.0017695704,33
0,997,CONTAINS,19,0.0017101191,32
0,998,CONTAINS,20,0.0016221912,31
0,999,CONTAINS,21,0.0016210692,30
0,1000,CONTAINS,22,0.0015549411,29
0,1001,CONTAINS,23,0.0014834633,28
0,1002,CONTAINS,24,0.0013738931,27
0,1003,CONTAINS,26,0.0013584936,25
0,1004,CONTAINS,28,0.0013556777,23
0,1005,CONTAINS,30,0.001354607,21
0,1006,CONTAINS,31,0.0013011886,20
0,1007,CONTAINS,32,0.0012911118,19
0,1008,CONTAINS,33,0.0012413971,18
0,1009,CONTAINS,34,0.0012337061,17
0,1010,CONTAINS,35,0.0012232298,16
0,1011,CONTAINS,36,0.0012110859,15
0,1012,CONTAINS,37,0.001154096,14
0,1013,CONTAINS,38,0.0011487097,13
0,1014,CONTAINS,39,0.0011389542,12
0,1015,CONTAINS,40,0.0011389542,11
0,1016,CONTAINS,42,0.0011337482,9
0,1017,CONTAINS,43,0.0011311385,8
0,1018,CONTAINS,44,0.0011215173,7
0,1019,CONTAINS,45,0.0010817158,6
0,1020,CONTAINS,46,0.001061802,5
0,1021,CONTAINS,47,0.0010552683,4
0,1022,CONTAINS,48,0.0010460336,3
0,1023,CONTAINS,49,0.0010388059,2
0,1024,CONTAINS,50,9.124121E-4,1
1,1025,CONTAINS,1,0.78886926,50
1,1026,CONTAINS,2,0.008250831,49
1,1027,CONTAINS,3,0.006388207,48
1,1028,CONTAINS,4,0.0061485292,47
1,1029,CONTAINS,5,0.0044819303,46
1,1030,CONTAINS,6,0.0037940447,45
1,1031,CONTAINS,7,0.0030719414,44
1,1032,CONTAINS,8,0.0030267807,43
1,1033,CONTAINS,9,0.0021025874,42
1,1034,CONTAINS,10,0.0020791078,41
1,1035,CONTAINS,11,0.0018483243,40
1,1036,CONTAINS,12,0.0018282054,39
1,1037,CONTAINS,13,0.0016532397,38
1,1038,CONTAINS,14,0.0015742994,37
1,1039,CONTAINS,15,0.0013363502,36
1,1040,CONTAINS,16,0.0012691917,35
1,1041,CONTAINS,17,0.0012498454,34
1,1042,CONTAINS,18,0.0011730584,33
1,1043,CONTAINS,19,0.0011168896,32
1,1044,CONTAINS,20,0.0011094316,31
1,1045,CONTAINS,21,0.0011066917,30
1,1046,CONTAINS,22,0.0011037678,29
1,1047,CONTAINS,23,0.0010477826,28
1,1048,CONTAINS,24,0.0010168386,27
1,1049,CONTAINS,25,0.001001849,26
1,1050,CONTAINS,26,9.966991E-4,25
1,1051,CONTAINS,27,9.353897E-4,24
1,1052,CONTAINS,28,9.2448434E-4,23
1,1053,CONTAINS,29,8.6819817E-4,22
1,1054,CONTAINS,30,8.61252E-4,21
1,1055,CONTAINS,31,8.305062E-4,20
1,1056,CONTAINS,32,7.353418E-4,19
1,1057,CONTAINS,33,7.302948E-4,18
1,1058,CONTAINS,34,7.0578436E-4,17
1,1059,CONTAINS,35,6.9808884E-4,16
1,1060,CONTAINS,36,6.904908E-4,15
1,1061,CONTAINS,37,6.8956864E-4,14
1,1062,CONTAINS,38,6.791648E-4,13
1,1063,CONTAINS,39,6.766865E-4,12
1,1064,CONTAINS,40,6.6516595E-4,11
1,1065,CONTAINS,41,6.60997E-4,10
1,1066,CONTAINS,42,6.5256824E-4,9
1,1067,CONTAINS,43,6.5043324E-4,8
1,1068,CONTAINS,44,6.206132E-4,7
1,1069,CONTAINS,45,6.161444E-4,6
1,1070,CONTAINS,46,6.0889614E-4,5
1,1071,CONTAINS,47,5.9695233E-4,4
1,1072,CONTAINS,48,5.863573E-4,3
1,1073,CONTAINS,49,5.735521E-4,2
2,1074,CONTAINS,1,0.08013485,50
2,1075,CONTAINS,2,0.022264164,49
2,1076,CONTAINS,3,0.021990646,48
2,1077,CONTAINS,4,0.01190614,47
2,1078,CONTAINS,5,0.0049920497,46
2,1079,CONTAINS,6,0.0040322854,45
2,1080,CONTAINS,7,0.0035373697,44
2,1081,CONTAINS,8,0.0034123445,43
2,988,CONTAINS,9,0.0034098327,42
2,1082,CONTAINS,10,0.002917105,41
2,1083,CONTAINS,11,0.0022726965,40
2,1084,CONTAINS,12,0.0022609471,39
2,1085,CONTAINS,13,0.0020617296,38
2,1086,CONTAINS,14,0.0018095335,37
2,989,CONTAINS,15,0.001567161,36
2,1087,CONTAINS,16,0.0013790157,35
2,1088,CONTAINS,17,0.0012279273,34
2,983,CONTAINS,18,0.0011957164,33
2,1089,CONTAINS,19,0.0011940716,32
2,1090,CONTAINS,20,0.001042225,31
2,1091,CONTAINS,21,0.0010164365,30
2,1092,CONTAINS,22,0.0010151472,29
2,1093,CONTAINS,23,0.0010150005,28
2,1094,CONTAINS,24,9.111228E-4,27
2,987,CONTAINS,25,8.8408054E-4,26
2,1095,CONTAINS,26,8.457342E-4,25
2,1096,CONTAINS,27,8.07519E-4,24
2,1097,CONTAINS,28,7.711977E-4,23
2,1098,CONTAINS,29,7.577514E-4,22
2,1099,CONTAINS,30,7.234761E-4,21
2,1100,CONTAINS,33,6.237043E-4,18
2,1101,CONTAINS,34,6.180062E-4,17
2,996,CONTAINS,35,6.170202E-4,16
2,1102,CONTAINS,36,6.164126E-4,15
2,1103,CONTAINS,38,6.121237E-4,13
2,1104,CONTAINS,39,6.0525467E-4,12
2,1105,CONTAINS,41,5.501951E-4,10
2,1106,CONTAINS,42,5.3622836E-4,9
2,1107,CONTAINS,43,5.344357E-4,8
2,1108,CONTAINS,44,4.9506E-4,7
2,1109,CONTAINS,45,4.9205887E-4,6
2,1110,CONTAINS,46,4.90052E-4,5
2,1111,CONTAINS,47,4.785794E-4,4
2,1112,CONTAINS,48,4.7712182E-4,3
2,1113,CONTAINS,49,4.540577E-4,2
2,1114,CONTAINS,50,4.3881874E-4,1
3,1115,CONTAINS,1,0.72649693,50
3,1116,CONTAINS,2,0.07260252,49
3,1117,CONTAINS,3,0.017953165,48
3,1118,CONTAINS,4,0.013077266,47
3,1119,CONTAINS,5,0.011065902,46
3,1120,CONTAINS,6,0.00885228,45
3,1121,CONTAINS,7,0.007603262,44
3,1122,CONTAINS,8,0.0057519483,43
3,1123,CONTAINS,9,0.0045893043,42
3,1124,CONTAINS,10,0.004513504,41
3,1125,CONTAINS,11,0.0042903763,40
3,1126,CONTAINS,12,0.004243688,39
3,1127,CONTAINS,13,0.0038340103,38
3,1128,CONTAINS,14,0.0034592983,37
3,1129,CONTAINS,15,0.0028891512,36
3,1130,CONTAINS,16,0.00276709,35
3,1131,CONTAINS,17,0.0026952452,34
3,1132,CONTAINS,18,0.002677964,33
3,1133,CONTAINS,19,0.0025380503,32
3,1134,CONTAINS,20,0.0025380503,31
3,1135,CONTAINS,21,0.0025380503,30
3,1136,CONTAINS,22,0.0025380503,29
3,1010,CONTAINS,23,0.0021596362,28
3,1137,CONTAINS,24,0.0020109296,27
3,1138,CONTAINS,26,0.0018407004,25
3,1139,CONTAINS,28,0.00161684,23
3,1140,CONTAINS,29,0.0016111282,22
3,1141,CONTAINS,30,0.0016111282,21
3,1142,CONTAINS,31,0.0015935572,20
3,1143,CONTAINS,32,0.0015935572,19
3,1144,CONTAINS,33,0.0015412455,18
3,1145,CONTAINS,34,0.0015402102,17
3,1146,CONTAINS,35,0.0014967135,16
3,1147,CONTAINS,36,0.0014648645,15
3,1096,CONTAINS,37,0.0013665331,14
3,1148,CONTAINS,38,0.0013665331,13
3,1149,CONTAINS,40,0.0013528535,11
3,1150,CONTAINS,42,0.0013417752,9
3,1151,CONTAINS,44,0.0012871564,7
3,1152,CONTAINS,45,0.0012811747,6
3,1153,CONTAINS,47,0.0012513802,4
3,1154,CONTAINS,48,0.0012493257,3
3,1155,CONTAINS,49,0.0012463767,2
3,998,CONTAINS,50,0.0012463767,1
4,1156,CONTAINS,1,0.422651,50
4,1157,CONTAINS,2,0.030824298,49
4,1158,CONTAINS,3,0.012011847,48
4,1152,CONTAINS,4,0.007953309,47
4,1159,CONTAINS,5,0.004181985,46
4,1160,CONTAINS,6,0.003691859,45
4,1161,CONTAINS,7,0.0022477447,44
4,1162,CONTAINS,8,0.0022330356,43
4,1045,CONTAINS,9,0.0013051839,42
4,1163,CONTAINS,10,8.7123533E-4,41
4,1164,CONTAINS,11,6.806146E-4,40
4,1165,CONTAINS,12,6.506266E-4,39
4,1166,CONTAINS,13,6.0866994E-4,38
4,1167,CONTAINS,14,6.026811E-4,37
4,1168,CONTAINS,15,6.009657E-4,36
4,1169,CONTAINS,16,5.719476E-4,35
4,1170,CONTAINS,17,5.535075E-4,34
4,1171,CONTAINS,18,5.408538E-4,33
4,1172,CONTAINS,19,5.3125864E-4,32
4,1173,CONTAINS,20,5.244578E-4,31
4,1174,CONTAINS,21,5.1525625E-4,30
4,1175,CONTAINS,22,5.147427E-4,29
4,1176,CONTAINS,23,4.955016E-4,28
4,1177,CONTAINS,24,4.748959E-4,27
4,1178,CONTAINS,25,4.4751013E-4,26
4,1179,CONTAINS,26,4.2214242E-4,25
4,1180,CONTAINS,27,4.1207523E-4,24
4,1181,CONTAINS,28,3.8382827E-4,23
4,1182,CONTAINS,29,3.797257E-4,22
4,1183,CONTAINS,30,3.7675566E-4,21
4,1184,CONTAINS,31,3.5515774E-4,20
4,1185,CONTAINS,32,3.2169986E-4,19
4,1186,CONTAINS,34,3.1250052E-4,17
4,1187,CONTAINS,35,3.1050754E-4,16
4,1188,CONTAINS,36,3.0730452E-4,15
4,1189,CONTAINS,38,2.9633677E-4,13
4,1190,CONTAINS,39,2.7934348E-4,12
4,1191,CONTAINS,40,2.6269673E-4,11
4,1096,CONTAINS,43,2.507688E-4,8
4,1192,CONTAINS,44,2.4318689E-4,7
4,1193,CONTAINS,45,2.4270058E-4,6
4,1194,CONTAINS,46,2.343778E-4,5
4,1195,CONTAINS,47,2.290552E-4,4
4,1196,CONTAINS,48,2.2152481E-4,3
4,1197,CONTAINS,49,2.2039317E-4,2
4,1015,CONTAINS,50,2.1992686E-4,1
5,1198,CONTAINS,1,0.56547976,50
5,1199,CONTAINS,2,0.25546476,49
5,1200,CONTAINS,3,0.013896824,48
5,1201,CONTAINS,4,0.0063299863,47
5,1202,CONTAINS,5,0.004513479,46
5,1203,CONTAINS,6,0.0034948932,45
5,1204,CONTAINS,7,0.0025089434,44
5,1205,CONTAINS,8,0.0024619573,43
5,1206,CONTAINS,9,0.0018976586,42
5,1207,CONTAINS,10,0.001873542,41
5,1208,CONTAINS,11,0.0017607593,40
5,1209,CONTAINS,12,0.0017186564,39
5,1210,CONTAINS,13,0.0016124633,38
5,1211,CONTAINS,14,0.0015303071,37
5,1212,CONTAINS,15,0.0014674577,36
5,1213,CONTAINS,16,0.0013968546,35
5,1214,CONTAINS,17,0.0013308193,34
5,1215,CONTAINS,18,0.001188343,33
5,1216,CONTAINS,19,0.0011711221,32
5,1217,CONTAINS,20,0.0011377322,31
5,1218,CONTAINS,21,0.0011177472,30
5,1219,CONTAINS,23,0.0010240383,28
5,1220,CONTAINS,24,9.508862E-4,27
5,1123,CONTAINS,25,9.373022E-4,26
5,1150,CONTAINS,26,8.469053E-4,25
5,1221,CONTAINS,27,8.2399056E-4,24
5,1222,CONTAINS,28,7.5107685E-4,23
5,1223,CONTAINS,29,7.453201E-4,22
5,1224,CONTAINS,31,6.8567874E-4,20
5,1225,CONTAINS,32,6.686975E-4,19
5,1226,CONTAINS,33,6.48002E-4,18
5,1227,CONTAINS,35,6.260375E-4,16
5,1228,CONTAINS,36,6.163828E-4,15
5,1229,CONTAINS,37,5.8304664E-4,14
5,1230,CONTAINS,40,5.0556776E-4,11
5,1231,CONTAINS,44,4.6872316E-4,7
5,1232,CONTAINS,45,4.686862E-4,6
5,1233,CONTAINS,46,4.680441E-4,5
5,1234,CONTAINS,49,4.5774778E-4,2
5,1235,CONTAINS,50,4.4645186E-4,1
6,1236,CONTAINS,1,0.5200645,50
6,1237,CONTAINS,2,0.18406817,49
6,1238,CONTAINS,3,0.036936898,48
6,1239,CONTAINS,4,0.0099594975,47
6,1240,CONTAINS,5,0.009870982,46
6,1241,CONTAINS,6,0.005521638,45
6,1242,CONTAINS,7,0.0036590234,44
6,1243,CONTAINS,8,0.003254368,43
6,1244,CONTAINS,9,0.0032400663,42
6,1245,CONTAINS,10,0.0022473312,41
6,1195,CONTAINS,11,0.0020266133,40
6,1246,CONTAINS,12,0.0019627856,39
6,1247,CONTAINS,13,0.0019069596,38
6,1248,CONTAINS,14,0.001901773,37
6,1249,CONTAINS,15,0.0018480119,36
6,1250,CONTAINS,16,0.0015204281,35
6,1251,CONTAINS,17,0.0015053753,34
6,1252,CONTAINS,18,0.0013623855,33
6,1253,CONTAINS,19,0.001337928,32
6,1254,CONTAINS,20,0.0013227342,31
6,1255,CONTAINS,21,0.0011729103,30
6,1256,CONTAINS,22,0.0011068713,29
6,1146,CONTAINS,23,0.0011047921,28
6,1257,CONTAINS,24,9.691669E-4,27
6,1258,CONTAINS,25,9.6495735E-4,26
6,1259,CONTAINS,26,9.5068815E-4,25
6,1260,CONTAINS,27,9.3110494E-4,24
6,1261,CONTAINS,28,8.911518E-4,23
6,1262,CONTAINS,29,8.7822095E-4,22
6,1263,CONTAINS,30,7.223601E-4,21
6,1264,CONTAINS,31,7.15979E-4,20
6,1265,CONTAINS,32,7.120103E-4,19
6,1266,CONTAINS,33,7.02049E-4,18
6,1267,CONTAINS,34,6.842734E-4,17
6,1268,CONTAINS,35,6.80476E-4,16
6,1159,CONTAINS,36,6.8031234E-4,15
6,1269,CONTAINS,37,6.791526E-4,14
6,1270,CONTAINS,38,6.583243E-4,13
6,1271,CONTAINS,40,5.9154426E-4,11
6,1272,CONTAINS,41,5.912995E-4,10
6,1273,CONTAINS,42,5.276715E-4,9
6,1274,CONTAINS,43,5.172165E-4,8
6,1275,CONTAINS,44,5.1681197E-4,7
6,1233,CONTAINS,45,5.015124E-4,6
6,1150,CONTAINS,46,4.924069E-4,5
6,1276,CONTAINS,47,4.855492E-4,4
6,1277,CONTAINS,48,4.63453E-4,3
6,1137,CONTAINS,49,4.612472E-4,2
6,1278,CONTAINS,50,4.2399007E-4,1
7,1279,CONTAINS,1,0.7712136,50
7,1280,CONTAINS,2,0.04313287,49
7,1281,CONTAINS,3,0.028820867,48
7,1282,CONTAINS,4,0.017673219,47
7,1283,CONTAINS,5,0.017673219,46
7,1284,CONTAINS,6,0.010898497,45
7,1285,CONTAINS,7,0.010535042,44
7,1286,CONTAINS,8,0.008765796,43
7,1287,CONTAINS,9,0.008697294,42
7,1288,CONTAINS,10,0.005814362,41
7,1289,CONTAINS,11,0.005500181,40
7,1290,CONTAINS,12,0.0042988,39
7,1291,CONTAINS,13,0.004055911,38
